X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
0.8690	1.2217	-0.9926	1.5572	0.2055	0.7499	2.9795	-1.5835	0.5620	-2.3092	-0.7021	-0.6539	1.2122	-1.6815	-3.4808	-1.4575	-0.3609	-0.1900	-2.6664	1.8846	-0.8370	0.3965	-0.7665	1.7068	0.1807	-0.2209	1.7039	-2.3978	-1.2860	0.8658	-0.7198	-0.9441	0.6566	0.4342	0.0504	-0.1353	1.2390	-1.5346	-1.1710	0.8497
0.7045	-1.1645	1.1260	-1.2876	0.5304	-0.6021	-1.7491	-0.7819	-1.1207	-2.6310	-0.7137	1.2232	0.5541	0.2579	-1.6936	1.7760	1.1594	-0.2068	-1.1621	-0.4427	-1.8742	-0.9314	-0.4780	1.2861	-1.7273	2.8238	-0.2479	1.1692	1.5962	-1.0108	0.7918	0.8994	0.8215	-1.8873	0.5449	0.3229	-0.4010	0.6753	2.2026	1.6015
0.7067	0.2368	1.2498	0.8827	-0.0165	0.2043	2.8066	-0.4438	-2.6043	-2.2510	1.9364	2.2478	0.4466	-0.1969	1.8321	-0.5515	-0.3315	-0.9514	1.8368	-0.2145	0.5276	-2.0055	2.6057	-1.3302	2.7149	5.0458	-2.2326	0.4696	0.8846	-0.1143	2.9680	0.9280	-1.2553	-0.1870	0.6378	0.2621	-1.6373	0.5789	0.2287	1.1180
-0.0656	0.1775	0.8796	-1.0329	-0.1682	1.7020	-1.7328	-0.0396	0.4660	2.1006	-0.0886	-0.3143	-2.8730	-0.0315	-0.8053	0.0072	-2.1209	-0.5613	0.2117	0.1809	1.1379	0.2454	0.4348	4.5011	-1.6137	-1.4421	0.7168	-0.8162	-1.0083	-1.5186	3.0680	-0.6480	-0.8701	-1.0970	-0.6958	-0.3510	0.3275	-0.2630	2.0115	-0.5072
0.4073	1.0202	1.9559	0.3179	0.3681	-0.6520	0.0618	-0.3707	-0.8211	-0.4863	0.0502	1.9025	-2.6788	1.5610	0.1256	0.3520	-2.1343	-2.2608	0.3533	-0.4118	-1.6344	1.0112	0.7333	-1.1900	0.9519	0.3342	2.6085	-0.8980	2.4472	-1.6477	-2.7504	-0.0262	-3.2197	-2.2861	0.6128	-0.8470	1.2952	1.4148	2.6514	-0.1334
-1.4439	-0.6047	1.9556	-0.4420	-1.8499	1.7821	1.5651	0.2989	-2.6752	-0.5243	-0.7851	-0.8413	-1.5515	-0.1603	-1.2185	-0.6542	1.8167	-1.2683	-1.5472	0.5809	0.2508	-1.8115	2.3337	-1.7379	-1.7049	4.0067	0.0397	-2.1375	-0.0556	-0.7698	0.3371	-1.1282	-1.6786	0.4621	0.2644	2.3398	1.6951	-0.6771	1.2350	-2.9532
0.4790	-0.5585	-0.2846	0.5068	-0.3930	0.1530	0.9811	1.2127	-2.2511	-0.4956	0.4687	-0.2733	0.9705	2.7560	0.9410	0.8955	0.3508	0.6087	-0.4039	1.6866	-1.7608	-0.4353	-0.0286	-0.4439	1.4637	-0.2121	0.6272	-1.1736	0.1245	0.3070	0.8956	0.0136	1.0757	0.2952	-0.5976	-2.2901	2.3748	0.1610	-1.0360	1.7849
2.4868	0.3777	0.6682	-0.9987	0.2147	-1.7537	-2.4302	0.3737	0.4061	0.1564	-2.6418	3.2163	1.3442	0.3784	-1.5778	0.6868	0.9131	0.6874	0.2758	0.3389	-1.2434	-1.0501	1.3353	-2.4732	0.4772	1.6886	0.1033	0.8211	2.3745	1.9058	2.3438	0.8944	1.3132	-1.3936	-1.4936	-1.9213	-0.7323	-2.4982	-0.2870	-0.7985
-1.1245	0.7366	2.4033	1.0411	-0.4598	0.3587	2.4542	-0.9972	-0.3963	0.0049	-1.9037	2.9483	2.9933	-0.4707	1.9607	0.2445	-2.5693	0.2007	0.2824	-0.5276	-0.0348	-1.0949	0.9802	-2.4482	0.2695	-3.2539	0.7379	0.7989	-0.3637	1.5343	-0.2953	-0.3216	1.3437	-1.1299	0.3438	-2.5042	-0.7322	1.0910	-1.0872	0.1216
-0.9516	-1.2101	0.5797	-0.0821	-1.1855	-0.7153	-1.5816	1.6094	-1.0085	1.3357	-2.0304	-0.9991	-0.3278	0.3363	1.9113	0.9086	0.0414	-0.1358	-0.7734	-0.1312	0.4247	2.8631	-2.6327	1.5100	-0.6180	-2.8073	-2.2873	-0.8994	1.2306	-1.0054	-0.4207	-0.7407	-0.9265	0.3424	-0.7956	-1.3290	1.7684	-2.4895	2.4448	-1.4842
1.9570	0.2922	-2.5785	-0.0660	-0.9330	-0.1631	1.0615	-0.3288	2.5594	-1.0697	-0.2403	0.7601	-0.7380	-0.2078	1.9598	1.1926	-2.6028	0.7575	-0.2509	0.7717	1.1562	0.9956	0.0197	4.2417	0.4904	-0.2992	0.9147	1.0134	1.1374	2.7642	-2.3383	-0.6643	1.3918	-1.1416	-1.4558	-1.1471	0.5506	0.4180	0.3210	0.6772
-1.1938	-0.9319	-0.1721	0.5093	-0.9151	0.0083	-1.2000	1.5732	-0.7017	-2.3203	-0.4348	-0.0159	2.1262	-0.8044	-2.7629	0.0270	-0.1040	-1.2551	-1.1196	-1.9128	0.7973	-1.8093	-1.1435	-0.7689	0.3323	0.5284	2.2873	-1.0049	0.3998	1.9583	-0.1724	0.7699	1.7351	2.0752	-0.3117	0.8710	0.2086	-0.6734	2.8814	0.8479
0.0431	1.7529	0.5490	-0.8371	1.9489	-1.2334	-0.6610	-1.5092	0.3750	-1.7940	-1.0043	-0.9386	0.7946	0.3594	-2.6656	0.5145	0.7028	1.8641	-0.8224	-0.0747	-0.6059	0.3583	-1.4078	-1.8067	1.8363	1.9356	2.1638	-1.8913	0.2698	0.9039	-1.5777	0.1359	1.9574	-1.0572	-1.6366	-0.9926	-1.9151	-1.1338	0.3554	0.7876
0.0058	0.5409	-0.2863	-3.8207	1.1436	-0.9953	0.1275	0.9348	-0.4456	0.1949	0.5199	-0.3105	-0.4619	1.2565	-0.4489	0.0818	-1.2185	0.1837	-0.2400	-1.3951	-1.0408	-1.6510	0.2304	-0.2252	-0.8607	1.1168	-1.8712	-0.1908	-1.6141	0.5966	2.4753	-0.8709	1.9839	-1.2887	-1.0670	1.9200	1.0435	0.4192	-0.0366	0.4337
0.1369	0.2135	-0.5329	1.0485	0.7061	-1.8615	-0.1367	1.7700	-1.7228	-0.2963	-0.4096	1.9428	-1.9098	-0.3888	-0.7667	-1.4967	0.3087	0.6340	-0.5601	-0.1722	-0.5627	0.8038	-0.4139	1.1350	1.3310	2.2299	2.5358	-0.5585	-1.9429	1.1673	1.4690	-0.0885	1.3106	0.1336	-1.0750	-0.0806	-0.9295	-0.7851	-0.3054	-0.0550
-2.3059	-1.3502	1.7886	-0.1273	1.6876	1.1415	-0.7627	-0.8531	1.2966	0.4348	1.9940	0.2583	-0.8665	0.6188	-0.0557	-0.1112	-1.1285	0.5113	-0.1011	0.8684	0.4609	-0.8004	1.1266	1.5769	-0.0618	0.1687	0.6231	0.0102	-0.0054	-0.4308	-2.0820	-0.2145	-1.0446	-0.9849	0.4713	-0.1090	-0.3692	-0.0898	-2.5152	-0.4924
-0.9677	-3.2187	-1.3750	-0.5031	-1.0566	-0.4990	3.5282	-0.3249	1.8235	0.7074	-2.6100	2.0714	-0.3749	0.6806	0.9173	-0.3076	0.8588	-0.0322	1.1346	-0.2270	-0.3778	0.0465	0.5723	3.7040	-0.2441	-4.3408	-0.3321	-1.2628	-0.7511	0.0336	-0.8128	-2.5503	0.0208	-1.0306	-0.9973	0.2532	-1.7440	0.5119	0.1614	-0.5766
0.3791	1.1603	0.9743	-0.3933	-1.7637	0.2920	2.4402	0.0451	-2.1408	-0.7377	0.4481	2.0704	1.9489	1.3903	-1.5224	1.1167	1.9743	1.3041	-1.0510	-0.9772	-0.5331	0.1225	0.2754	-2.9885	-2.9517	3.2218	-0.6379	-0.7298	-0.1277	-1.2138	0.6664	0.6677	-0.8859	0.3612	-0.7605	0.2213	-0.8377	-0.8287	0.6670	-0.8799
-0.1541	-0.2090	-0.4083	0.8626	-1.4597	0.4676	-1.2383	0.3889	0.6116	0.8068	-0.8729	1.5910	1.3997	-1.1970	-1.1625	1.6096	0.8047	0.2705	-0.6715	-0.9039	0.3790	2.7388	1.2856	2.4113	-0.0396	2.7723	0.1246	-1.4416	1.5543	-0.7903	-1.7016	-0.6473	-1.1575	0.2855	2.3177	1.4053	3.0289	-0.9780	-1.9065	-2.3382
1.5270	-0.2486	0.7345	0.1414	0.5791	0.5031	-0.1871	-1.6206	-0.4276	-1.1375	0.8383	-0.3543	0.7965	-1.7504	1.1394	-0.6629	-3.9779	-0.8091	0.3796	-0.7528	-0.8470	-1.9915	0.6264	0.4634	-0.1303	-0.8386	-0.6328	0.8117	-1.7468	0.0266	0.3304	-0.6173	1.2458	-1.0681	1.3630	-1.5142	-1.8808	0.6343	0.7995	0.1608
1.6974	-0.9086	-3.0771	1.6559	1.6554	-1.2181	2.0077	-0.3149	0.6057	-1.4174	0.7017	-0.5919	0.3860	0.2932	0.6191	-0.9973	1.5299	1.0244	0.8785	-2.1632	-0.0616	-0.3332	-0.9830	-0.5981	-0.0406	0.0643	0.2017	-1.0995	-0.1616	-0.6433	-2.3545	0.6952	-1.5241	0.2103	0.9616	-0.4881	2.9967	0.6353	-1.2503	0.3305
0.8618	-0.3448	-0.1294	-2.1871	-0.9202	-2.3712	0.5694	1.5933	0.2227	-0.0780	-1.5726	-0.9361	0.4108	-1.7996	0.1015	0.9906	1.1741	1.0803	0.9481	1.8671	-1.5297	-0.8746	1.3060	-1.6129	0.3157	-0.0870	1.2229	0.3999	0.5544	0.8848	-2.6461	0.2730	-0.6965	1.3725	-0.1992	1.0442	1.6072	-0.8196	-0.5251	3.3074
-0.3018	1.4906	0.3202	3.0644	1.8064	0.2241	1.2024	0.6584	-1.9007	-0.1895	-0.7231	0.7048	-2.0581	-1.0021	1.2987	1.2504	-3.3373	-0.3916	0.9325	-1.0504	0.3201	3.0447	1.8018	-3.1347	-1.2280	0.1931	-0.3650	0.5073	0.6975	3.0053	-0.6952	-0.0842	0.7773	-0.3438	-0.4818	-0.5177	-2.0098	-0.0693	-0.2970	-0.0976
-0.5914	2.3605	2.8592	-2.3872	-1.3089	-1.2901	-2.0786	0.6213	1.2731	-2.6001	-1.3702	-1.3837	1.4874	-0.1722	-0.4231	-2.8540	-0.0845	-1.7289	-1.9704	-0.1121	-0.7135	-0.2030	1.4030	0.7750	0.1547	-0.2493	1.1111	0.2919	-3.1808	1.0951	1.8418	0.1883	-0.4667	-0.9502	-0.0347	0.2916	-0.5114	-0.4558	0.5559	-2.1131
1.9088	-0.9954	-1.6564	1.3942	0.8502	-0.8268	1.2257	-1.1735	3.8816	1.2816	-0.6602	-0.5933	0.3271	0.8492	-0.3592	0.3073	2.3323	0.3606	-0.1712	-0.0521	-0.5899	-0.9412	-0.9875	-0.2110	0.8445	-0.0965	-0.3686	0.7462	0.7832	-1.5160	0.6340	-0.4665	1.3193	-0.5997	0.3456	1.4671	0.8726	-0.7664	-1.3078	0.8773
-1.5073	-0.1559	-2.2719	2.5254	-0.1846	-1.0359	0.4054	1.2367	-1.8875	0.5590	-1.4706	1.0366	-1.3388	1.8676	1.5997	1.3370	0.9396	-1.6210	-1.3845	-1.3631	-0.7143	1.1096	-0.6922	2.8565	0.5669	0.2356	-0.2397	-1.5980	0.7562	-0.7933	-1.8554	-0.5084	-0.6630	1.0358	-0.0101	-1.6928	-0.9270	0.5919	1.5540	-1.1526
-1.0475	0.4924	0.3812	-1.3304	1.3236	0.0009	1.3786	0.5144	-3.0028	-0.1929	0.5576	2.2860	-1.2180	1.8183	-1.0334	1.5541	2.5944	1.5867	-0.3570	1.7538	0.9105	1.0384	-1.1402	-2.0844	1.8411	-1.1717	2.2273	-1.4956	1.7777	0.7570	0.4074	-0.8416	0.8749	0.5883	-1.2381	0.3800	-1.7550	1.8432	1.4806	-0.2101
-0.9762	1.1925	-0.5740	2.3314	0.3251	-0.6874	-1.7869	-0.9183	0.9166	0.6317	1.7551	1.1662	0.2353	-0.8885	-2.6662	0.6449	4.4050	0.9972	-0.2495	1.1606	-0.6876	1.0855	-1.1814	-0.3032	0.2891	-1.2879	-1.4022	-1.7493	-2.8738	0.7624	-0.4784	0.0702	-1.4106	-1.1319	0.1773	2.0424	0.8523	-1.1364	0.6769	1.9399
0.1073	0.7411	0.2883	-0.3500	-1.1509	1.4649	2.0741	0.0907	-2.0707	1.3231	-1.0536	-0.8850	0.1389	-0.8237	3.1851	-0.9085	0.0423	0.2032	0.4027	-0.4689	0.0556	-1.2539	-1.9119	2.5003	-0.0263	0.1059	-1.4962	1.7360	-2.1606	-2.1556	1.0308	0.1453	1.2396	-2.2761	0.8092	-0.4955	1.2581	1.2252	0.1414	1.1869
-0.2870	0.8362	-1.1774	0.1549	1.2069	0.5459	2.2979	-0.4139	1.6466	-0.2034	1.0820	-2.0858	0.8784	-1.1839	-0.1025	-1.3355	-3.0441	1.9379	-1.0176	4.4505	0.1617	0.3634	0.9096	0.0177	-1.3757	1.3311	0.8642	0.3466	-1.2323	0.1925	-0.3584	-0.9609	0.3675	-0.4245	1.8650	1.9179	0.9588	0.1890	-3.4089	0.1171
0.4641	1.4338	-1.0098	1.2591	-2.0185	1.1043	-0.8300	1.1506	-0.2533	-1.0213	1.9411	-2.2881	-0.1922	-0.2966	-0.4492	-1.1959	-2.3622	1.5796	-0.4161	-0.9571	-1.3082	0.2175	-0.7984	0.5527	-1.4818	-3.2187	-1.4675	0.7839	-0.6820	-1.0344	0.8040	-1.4490	0.2728	-0.6746	1.7521	-0.8652	-0.5632	0.6656	1.1550	0.2282
1.1032	0.8177	0.4739	-0.1313	-0.1558	-0.9146	-2.8895	0.4928	0.2352	1.0416	-1.8833	-0.7765	-0.6354	-0.4504	1.4223	-1.2522	-2.0281	0.1901	1.8114	0.4916	-1.4867	0.1898	-0.3258	-1.9817	-0.2120	3.1426	0.3962	-0.0985	1.5081	0.9340	-1.6918	0.7403	-0.2995	-0.9555	0.1603	-0.5349	-3.0156	0.5858	1.8877	0.4180
-1.2640	-1.7686	1.9684	0.4152	-2.9833	-2.1712	0.3906	0.7711	1.0455	-1.0906	3.0342	0.5261	-2.2252	1.5878	-2.0522	1.7823	0.1602	0.9341	-1.7416	1.1608	0.9894	1.2835	3.3336	1.7990	0.0176	3.6611	-1.0557	-0.1368	0.8319	-1.4439	3.4079	-0.8408	1.7112	-0.0197	0.5014	0.7360	0.6218	2.2647	1.3569	1.6276
1.9676	2.3995	-1.4034	0.2886	1.2030	0.6367	0.7043	-0.3120	0.8370	-1.6707	-0.5246	-1.3178	-1.2347	-0.1351	-0.9807	-1.0246	-1.9326	0.7652	-1.4376	-0.5243	1.5608	-0.6578	0.8952	-0.8519	-2.0124	2.6870	0.4617	0.9875	-2.6724	-1.6436	0.1447	-0.4367	-0.9138	1.0558	0.4750	1.8567	0.3749	-0.6792	-0.9684	0.1802
0.6254	1.9112	1.1242	-0.7376	0.9767	0.6516	-1.1204	1.6735	-1.3425	0.8662	-2.0546	-0.2568	2.0495	-0.4456	0.3562	-0.2858	-1.6327	-0.7050	0.7938	-1.9345	-1.0721	1.0347	1.5361	-1.4646	-1.8914	3.1360	-3.1480	0.2918	-2.4805	-0.0606	0.2212	-0.6970	1.3810	-1.3389	0.6607	1.5911	-1.9521	1.8076	1.9032	0.0073
1.2649	-0.0136	-1.9067	0.8301	-2.6694	0.7559	-0.4940	-0.8456	-1.6141	0.4885	3.0954	0.5600	3.4691	-0.9233	2.5642	-0.1929	-0.5891	0.5736	0.8529	-2.7662	0.0990	2.0364	0.3070	4.0964	2.1491	-0.8707	-1.7404	2.6107	-0.2383	-4.1097	-1.4571	-2.4257	-0.9011	1.7192	1.1807	1.8426	-0.9601	-2.0101	0.3739	-1.7271
0.5423	-1.8479	3.0538	3.9739	-2.2495	0.1435	-1.3863	-0.0404	-1.0900	-0.0465	-2.5964	-0.6360	-1.8849	-0.2916	2.6903	1.0294	-0.2087	0.1621	0.9165	-1.1784	1.7831	-0.4266	-0.0884	-1.5943	0.6684	-3.4393	-2.4349	-1.2896	-0.2004	1.4204	-1.7288	1.7488	-2.7122	0.8436	-0.1606	0.7000	-0.5369	-3.1664	-1.1236	-1.4468
-0.8683	1.1942	-1.5556	1.5441	-1.4062	0.9765	2.3847	-1.3084	2.7426	-1.1475	0.3130	-0.6772	0.8098	-0.1415	1.9792	1.2029	-2.7680	1.6278	-1.8344	0.9246	-0.8950	0.1257	2.3011	-2.6640	-0.3091	-2.1667	1.6438	-1.7594	-1.3915	-2.5045	1.6136	3.5406	1.6778	-0.6716	0.7087	-0.0913	-1.0028	0.0982	-0.6816	-0.3428
0.2252	-1.5027	1.9063	1.2470	-0.9761	-0.4868	-1.2488	2.6268	-1.2240	-1.4490	-1.4791	-2.3968	0.7722	1.0822	0.2643	1.5010	3.7758	-1.3473	-0.0096	1.1997	-0.2280	1.0077	-3.3140	2.1146	-1.0596	0.8850	-1.5738	-1.4583	1.2402	2.3269	0.7086	-0.0920	1.6899	-0.4996	-1.3618	1.4019	0.0241	-0.5144	1.5687	3.3262
-1.0434	-1.4575	1.5252	-0.5361	0.7148	1.0643	1.3800	0.0149	0.3667	-1.3489	-2.3023	-0.6240	-0.3127	0.8993	-0.1514	-0.4645	-1.4137	0.2083	0.9821	-0.0464	0.2226	0.9660	1.7975	-0.5408	-1.1092	-1.3980	-2.0617	1.4188	-0.2901	0.4627	0.9932	0.5950	2.5686	-0.1587	0.2016	2.2681	0.3510	-1.8385	0.0991	0.3841
-0.8805	2.3111	1.6092	1.3855	0.7986	-1.0387	0.4420	1.5203	-1.0797	0.1196	1.7401	0.2293	-0.4080	1.0192	-1.0909	0.1978	-1.2088	-0.4971	1.4388	1.4000	-0.4743	0.7676	0.4857	1.6313	-0.9250	-0.6056	0.1672	-0.0207	3.1280	-1.3198	2.1646	0.3618	1.1880	-0.9076	-0.4025	-0.7451	-0.2236	1.9789	1.4914	0.9622
-0.0309	-1.0890	-0.5101	0.2298	-0.1041	0.0943	-1.1417	0.4151	0.8368	0.3347	-0.0946	-0.2974	-0.4320	-0.9193	1.6858	0.5322	-3.0680	2.6628	1.4564	1.4652	-0.2653	0.6796	1.1180	1.0970	-0.2293	-3.4344	-3.6778	-0.5539	-2.1197	0.1663	-1.0737	-1.3224	0.7936	0.3246	1.6514	-0.4246	0.8614	-1.0890	-0.0209	0.3301
0.4130	0.0816	2.1580	1.1349	1.0774	-1.6403	-1.3024	-0.2554	-0.4900	0.7512	1.7346	-1.6004	1.2532	0.2673	0.9201	1.3847	0.4479	-2.7557	0.7472	2.8767	-1.5965	1.2682	1.3279	1.0679	2.0167	0.7652	-1.2349	-2.7254	-0.9047	0.1144	-0.3286	-1.3558	-1.8439	0.4588	1.4811	0.7520	-1.8012	-0.2559	-0.7769	2.5559
-1.5741	-3.0322	1.1945	-2.1032	0.9502	-0.2901	2.5647	-2.4873	0.4224	1.6525	-2.8109	1.0054	-1.7635	-1.1933	-0.9375	-0.3870	1.7109	0.1912	-0.5288	0.0527	1.9382	0.8712	0.7947	-1.0847	2.3763	2.0828	0.0265	-1.1306	-0.8164	1.3020	1.3997	-1.2371	-3.2786	-0.8555	-1.6585	-1.1432	0.0674	0.3233	2.4778	0.2645
-1.2701	1.1320	0.4709	-1.1024	0.0937	-0.5346	-1.1979	1.3456	0.8019	2.1528	-0.9730	-1.2071	0.6424	-2.3505	1.2645	-2.1192	0.1836	-1.5161	-1.4018	-0.8507	0.0096	0.0611	-0.1484	-0.4218	-0.6425	-1.2158	0.0526	1.2463	0.3737	1.2752	0.0435	-0.5864	2.6756	1.1587	0.4022	0.5339	0.0756	-1.3976	-0.8364	0.0673
0.9718	2.0372	1.2834	3.7735	0.1683	-2.1322	-0.7990	-0.9550	0.9639	0.3016	0.2090	-0.0842	-1.0813	-1.5187	-2.2765	-0.2817	0.3865	0.2824	-0.7776	0.1931	0.2796	0.1931	-2.3810	-0.7591	-1.1658	1.6470	1.3473	-1.0882	1.7218	-0.3524	2.5797	0.6276	2.1919	-0.6562	-0.8293	0.5562	-0.5513	-1.5939	-2.3560	-1.1409
2.5040	0.4278	-0.7791	0.5161	0.5902	-0.1041	1.4448	-1.3598	-0.0364	-0.8356	-0.0424	0.7915	-2.8892	1.9349	1.1820	-1.4432	1.3206	-0.5821	-1.0041	-0.9848	0.8545	-1.2740	1.5072	-0.6780	-0.7810	0.4175	0.0882	-0.3366	-0.3225	0.9951	1.1815	1.0434	-1.0589	-1.4323	-0.1826	3.4862	-0.5591	-0.2745	-0.4827	-1.6717
-1.1637	1.7886	-2.4541	-0.6633	0.1614	-0.7968	-0.3964	1.0376	1.3391	0.3445	-0.5452	0.4330	-0.5234	-2.1839	1.5420	0.5243	2.7626	-1.8191	-0.2278	1.2241	0.1369	1.0827	2.4946	0.5280	-0.6952	1.6537	0.2517	0.9964	0.6187	0.6839	1.3390	0.5844	1.5907	0.3347	-1.0161	0.3284	-0.8855	-1.4165	-1.8315	1.3663
0.5093	-0.3654	-0.8784	-1.2171	0.7669	0.1304	-2.9210	-1.9014	-0.3888	0.9614	2.8568	-0.7902	0.0384	0.7012	-2.7502	1.8419	-1.8850	-0.1881	-0.1605	-0.5241	2.8290	3.2685	0.2421	1.4303	-0.4654	1.7820	1.8871	-0.3603	-1.7722	-1.5870	-1.3334	-0.1312	-2.0107	0.2690	-1.8859	1.0987	0.5074	0.4748	0.8067	-1.1384
0.5909	-3.0648	-4.8575	-2.9236	-2.1747	-0.2723	-1.0689	-0.4045	0.2808	1.8407	-1.2048	-0.4873	0.6498	0.9944	1.1882	0.8826	-0.3272	-0.2265	0.6308	0.3541	-0.1690	-0.6603	-0.7546	-1.1026	-2.3798	0.7547	2.6880	-0.4386	1.4653	0.3292	-0.4685	-0.0116	0.1879	0.5661	-0.3837	-1.0536	-0.0381	-0.4071	-1.4727	-2.7391
1.1852	-2.6459	-1.0045	-0.1224	1.7380	0.6661	0.4587	-0.3929	0.5435	0.2622	-0.9480	0.7988	-0.9941	1.1110	-0.1343	1.0643	-2.5415	-1.4896	0.9674	1.9184	-1.4107	0.2318	-1.9215	0.7837	-0.3736	-0.1487	0.9714	-0.4045	1.8244	0.9174	1.5439	1.3009	0.2588	-1.5446	0.7994	2.6388	0.6922	0.1886	1.2625	0.2363
0.6516	0.0877	-1.7979	-0.7310	0.2232	1.2544	1.1288	-0.1716	-0.8547	-2.1682	-2.3422	-0.8464	-0.2444	-1.2693	-1.0606	-1.6129	-0.6082	-1.3837	-0.4286	0.4728	0.5814	1.6034	-2.8358	-0.1217	-0.3451	-1.2287	0.4547	-0.5082	-0.7104	-2.3299	-0.7153	-1.1706	1.0287	1.8334	0.9126	-0.8202	0.0811	-1.5236	-0.6797	0.2487
1.6725	-2.1548	-0.3260	2.8638	1.9341	-1.5674	0.4918	1.0782	0.7611	0.5383	-2.1429	-1.4488	-2.4070	-0.4281	0.1290	-2.0253	1.0919	2.7244	0.4900	1.4523	1.2010	-1.3082	0.8966	0.9282	0.4891	-0.8239	-0.0362	-1.8364	2.6541	-0.9612	0.7486	1.1637	0.1294	1.6817	-0.3489	-0.0904	-0.6960	0.2053	0.0830	-1.6146
-1.9906	-0.6093	-2.2146	0.9494	-0.6210	1.3245	-2.7278	0.1917	1.3062	1.0146	1.3383	-0.5266	-0.1620	1.0531	-1.7767	-0.0394	2.9779	-1.2354	0.8406	0.2002	-1.2041	-0.3054	-2.2859	-1.3972	-2.8370	1.3969	0.4270	0.4486	-1.3264	0.1493	0.2151	-0.1359	1.2040	2.2515	0.3616	1.9444	-1.9834	-0.3707	0.0679	-3.3751
0.1757	-1.0029	2.9221	1.7851	-0.5899	-0.4951	-0.4339	-0.1329	0.8170	1.3302	-1.7360	-0.1793	0.0847	1.3721	-0.2830	-0.0704	-0.1831	0.2636	-0.8418	1.6305	0.8228	-2.5175	-1.1099	2.7451	0.6597	-0.1622	-0.5143	-0.5187	-0.5420	0.2086	1.9476	0.6494	1.0069	-0.8164	-0.0923	0.6283	1.2606	1.5615	-1.1115	-0.0652
-1.9802	-0.2782	-1.9981	-0.5771	1.5271	-1.2362	-1.6007	-0.0088	0.3410	-1.2176	-1.2402	1.0080	-0.4764	-0.2023	2.4117	-0.8415	0.3171	0.5445	-0.9160	0.3170	-0.9138	-0.4255	2.7137	-1.9974	0.2638	-1.5855	-0.0731	-0.7883	-0.0898	1.8117	0.9145	-1.6438	1.4349	0.0885	1.2680	-0.8253	-1.5603	1.3314	1.3809	-0.5305
1.4352	1.2654	-0.3307	-0.9427	-0.0487	0.1248	-2.3567	0.1331	-0.7385	0.0463	-1.8446	1.2332	-0.3529	-1.5713	-1.5429	-1.5306	2.2942	0.8259	1.2695	1.3342	-1.2611	-0.6917	-1.6514	1.4069	-1.3639	-1.5167	0.1900	-1.2881	-1.1746	-1.9139	0.3393	-0.8649	-0.7952	2.3083	-1.7838	-1.0249	-0.9078	0.4397	-1.4845	-1.3183
0.3016	-0.2945	-0.8865	-0.4848	0.7091	0.0960	-0.8836	-1.1819	2.3014	-3.3909	-3.4438	-1.8058	1.4679	-1.5039	-0.6340	1.3403	0.8507	-0.5564	0.0652	0.4453	1.0298	-0.1783	2.5218	-0.3244	0.4763	-2.3119	0.8840	0.3566	-1.3225	3.0698	0.8157	-2.2214	-0.8869	0.7653	0.8372	-1.6813	0.9573	-0.6288	-1.4403	-2.1725
0.4070	1.5034	1.1231	-0.5535	3.9613	-0.7819	0.4622	-2.9807	-0.7603	-0.9040	-3.2907	0.9225	0.8751	0.5321	-2.0218	-0.6486	1.9212	3.9751	-0.2165	0.0329	-0.9620	-1.3910	2.7039	2.8975	0.8037	0.5209	-1.5251	-0.9104	0.7624	1.6399	1.5853	-2.2982	0.8773	-0.4701	0.7357	-0.0096	0.4109	-2.3453	-0.5260	1.1230
1.6303	1.1140	-1.0828	-0.9150	-1.6968	-0.1278	1.5328	0.8119	0.0819	-1.8050	-1.6341	0.9478	0.8230	0.9340	2.1410	-1.1643	0.8120	-0.3215	1.3037	0.1048	0.6486	-1.4821	0.4912	2.7815	-0.4918	4.8543	1.7526	0.3440	-2.8980	0.3955	-2.0048	0.1235	0.0286	0.3964	1.0609	-0.6226	0.1828	2.9536	-1.2006	-1.1856
0.6306	-0.7907	-0.2266	0.3253	-0.7042	-0.6826	0.3438	0.9345	-0.3935	-0.5304	0.9616	0.5268	-0.3042	-0.0561	1.1949	0.1290	-1.4010	-1.5915	-1.0088	-0.8896	0.2397	-0.5828	-1.6669	-0.7861	-2.0694	0.6101	1.7699	1.6423	0.3320	1.5622	0.2794	-2.0680	1.1586	0.7444	-0.1581	0.6889	-3.5951	-0.0227	0.0970	-1.8290
-0.7988	-0.5592	-0.0774	-1.4426	-0.3239	-0.3409	1.4090	-0.0812	0.2520	1.6962	-1.7674	2.2288	-0.1748	-1.9008	-3.4310	1.0028	0.5039	0.2844	0.3307	3.6002	-0.8981	2.1415	-1.0004	-3.0618	-0.0624	-0.0864	0.0486	-0.7986	-1.0450	-0.7211	0.1386	0.2794	-0.1375	0.2192	-0.0430	-1.3856	-1.9720	0.1494	2.1888	-0.1659
0.0492	-0.4397	1.1949	3.6289	-0.3278	0.4474	-1.5451	0.5246	-2.2953	-0.1552	0.6966	0.6042	1.9688	-3.4733	-1.1690	0.9590	1.3149	-1.1220	-0.5340	-0.3380	-0.2118	1.2021	0.5056	0.0681	-1.4973	0.5057	0.4299	1.1889	-0.6111	-0.8010	-0.4162	1.2417	0.4717	-0.9833	0.1467	-2.1007	2.6835	1.5159	-1.2838	-1.0358
