X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50
1.0675	1.9636	-0.7626	1.2776	-0.5517	0.9219	-0.7680	1.8858	4.1484	4.0120	5.8525	3.3088	-4.4378	1.6946	-3.2911	-0.5423	0.1341	-12.4520	16.1392	8.5530	-3.8389	-2.9572	-3.3815	18.0140	4.4805	-2.5165	-3.7111	-4.4622	9.2942	-27.2814	3.5843	-0.0000	13.1313	-3.5662	-4.7619	-8.0033	21.8409	-0.1195	11.5264	11.0450	7.5513	-15.7693	-5.9064	12.2697	-35.0200	14.0585	8.1781	13.5068	55.8510	6.7766
0.3160	-0.4199	-1.6059	0.6975	-0.5307	0.1658	0.7259	2.3349	1.7040	0.6267	3.7074	5.2998	-4.3863	3.6512	-2.9105	2.5019	-0.9974	-9.0990	17.1681	5.9013	-6.4329	-6.8572	-4.7558	14.4360	3.5699	-4.2167	-5.2680	-8.2450	1.8524	-24.2966	2.6055	2.4341	11.1415	-9.9688	-7.4932	-8.0522	12.6182	0.9947	3.7252	10.1923	-2.3240	-19.5515	-4.8834	14.4067	-30.8534	10.0654	9.0746	16.9377	55.0217	-2.2466
1.1055	0.2290	-1.7979	-1.1494	-0.8362	1.9970	-0.4498	-0.0722	-0.4995	0.1221	0.8799	2.7195	-3.0865	1.7617	-0.3250	2.2811	0.1272	-2.7483	8.4398	5.2203	-6.2992	-3.8269	-1.2763	9.2658	-0.7418	-1.5331	-6.1744	-5.2618	-1.9019	-13.4198	2.3585	-4.1781	5.8399	0.3018	-0.1678	-3.5647	10.0636	-3.5172	-1.1058	14.2686	-1.2027	-14.7502	-6.2628	13.4929	-16.3019	11.8529	6.9669	17.7251	34.9543	-1.4626
-2.9199	-3.3030	0.7053	-0.3332	-0.8737	-4.1167	2.7913	-1.0704	-3.0906	-4.6458	-4.8024	-3.1325	4.8021	-1.8755	-1.0195	-0.6828	-3.1084	3.1362	-10.0554	-10.5150	7.5830	8.1530	2.9686	-19.8386	-17.0859	1.2971	3.5307	10.1921	2.3865	16.0083	-16.0482	8.0119	-6.0432	-7.2352	-8.6068	-1.5630	-22.6244	21.7361	17.3062	-40.3719	28.5058	14.4857	-4.5628	-32.0419	6.3665	7.8762	14.1918	-3.8065	-71.4870	-56.5553
2.1797	2.0464	-1.4840	2.5088	-0.8763	0.7588	-0.4180	5.1888	9.0815	7.5109	13.5388	10.4080	-11.9476	4.4473	-6.0803	3.1570	-0.0113	-19.7721	32.0661	16.4152	-10.8437	-19.7399	-14.0738	40.3874	36.7760	-8.1200	2.1797	-20.3576	3.6289	-43.1133	14.6122	1.6984	21.2046	-9.0031	-4.5485	-7.9922	38.1054	-23.1474	-23.9480	41.6125	-45.3726	-25.7612	10.5357	33.3364	-28.4994	-27.9852	-20.9564	-16.6435	135.2736	94.1607
-0.5320	-1.0731	0.4245	1.7583	-0.9457	-3.0745	2.7030	1.3491	2.0248	0.4835	1.8401	0.4809	1.1848	-1.3015	-1.4861	0.1626	-2.9024	-5.7752	5.5171	-1.9232	2.5011	0.6966	0.8778	-1.8773	-8.8573	-1.5368	3.5601	3.2312	6.4156	-8.0069	-8.8152	5.1716	3.6011	-16.1994	-14.8382	-10.4153	-0.2977	13.9755	15.4961	-14.4610	16.8440	-0.0170	-4.7706	-11.6119	-23.6643	6.5657	17.7477	12.5664	9.9440	-36.8839
0.4962	-3.0311	-0.9964	-5.5051	-2.0292	3.1761	1.9017	-6.5640	-14.0202	-10.6896	-15.3963	-6.1785	9.5819	-2.8292	11.5248	4.0007	-0.3651	27.7221	-23.6564	-9.5375	-5.7413	-0.3051	13.7854	-29.2143	-30.4939	5.8757	-8.7978	5.8748	-28.2990	34.3922	-3.7963	-15.3050	-22.0450	-1.1041	4.5522	4.6334	-34.1999	2.1329	-21.8592	6.4476	-6.8904	-0.8804	-7.5857	4.3373	32.6411	13.1958	18.5430	37.3607	-57.7149	-59.0486
-4.6492	-4.7146	-0.2887	-0.6436	-1.1802	-5.9246	1.7893	-0.0456	-2.1861	-4.8933	-2.8367	-0.8646	1.6495	-0.1507	-6.0534	0.1860	-3.7477	-3.7577	-8.0034	-11.3971	9.5786	9.0079	-2.8961	-15.4712	-9.1938	-0.9511	4.9079	10.6078	6.4171	16.8052	-25.8538	16.3106	2.2129	6.2882	-1.4529	4.0102	-21.2690	26.4037	14.6689	-66.9288	37.8366	18.5795	-5.3072	-52.7812	19.5063	9.7404	3.6227	-41.0250	-110.0452	-29.8312
-1.0677	-0.7049	-0.7406	-0.1411	0.9042	-0.5373	-1.0239	-0.3153	-0.8190	-1.2190	-2.2268	-1.8502	1.4589	0.1752	1.7530	-0.4386	-0.2926	9.5276	-11.2942	-3.9583	1.5520	-4.6326	0.8087	-6.2117	8.5719	1.7737	3.3746	0.7119	-9.9707	17.9822	8.6213	-3.0343	-7.5907	8.8336	11.7074	3.6065	-5.2842	-15.4670	-22.9791	12.9915	-24.4785	8.5190	11.3514	5.4384	28.9405	-19.9130	-18.2196	-9.6244	-2.0323	25.4454
0.0444	0.9446	0.9493	2.1723	0.6048	-0.7554	0.3308	1.3946	3.3711	2.9094	3.1099	0.5642	-0.3253	-0.1064	-0.6970	-1.1971	-0.2317	-2.0653	1.1527	0.4104	3.2773	0.3745	-1.9476	1.7566	9.0455	0.3883	5.4597	-1.0091	4.2015	-0.6847	3.8984	2.8670	-0.9802	-5.3808	-2.8196	0.7957	2.0612	-5.0139	-0.5455	1.9001	-7.8683	6.5264	7.1363	-0.3929	2.6543	-19.7251	-9.6046	-13.5904	11.4232	14.7624
-0.3522	-2.1860	-0.8096	-3.5163	-0.8919	1.7188	1.0809	-2.7535	-7.5077	-7.0376	-7.7134	-1.2579	2.8985	0.7027	3.8677	2.7550	0.1948	11.0406	-5.8987	-2.8666	-6.3877	-2.5793	4.6088	-9.4886	-17.7777	0.6097	-9.3459	0.1285	-13.1245	6.8764	-0.6648	-7.0919	-5.0760	1.9219	4.1764	-1.6167	-10.6857	5.7134	-8.3814	4.8654	2.1024	-11.2515	-8.3488	8.5756	0.3369	23.5789	17.2873	32.1465	-11.8561	-36.6023
-3.2823	-3.5368	-0.0048	0.7000	-2.5922	-5.8585	2.8398	1.8429	1.2150	-1.5898	3.3730	3.7375	-2.6771	0.7413	-7.1922	1.4263	-4.1475	-12.9538	10.2859	-2.5570	3.7372	-2.2090	-8.0503	3.1579	4.4078	-5.1345	6.1732	0.8589	7.4789	-10.0469	-15.5660	14.4034	8.0559	-16.0442	-17.6194	-7.5033	-5.5000	17.2766	12.7115	-31.0808	8.9159	1.5712	0.0842	-24.8130	-10.7768	-10.7172	2.2978	-24.6695	-14.1235	-8.7268
-1.2259	-1.1604	0.1896	0.1667	0.0776	-1.0471	0.5154	0.6248	-0.2867	-1.0490	-0.1509	0.8013	-0.2982	0.8603	-0.4416	0.6501	-0.6133	2.8273	-2.4214	-1.8649	-0.7610	-4.8759	-1.6111	-0.3100	3.3473	-0.6862	1.7786	-1.3687	-4.5992	3.5283	3.0003	-1.8802	0.1583	6.4336	7.4547	-1.3594	3.2687	-5.1800	-14.5259	6.0826	-8.6067	-0.3081	4.4211	1.6390	5.0474	-0.7556	-4.7714	1.0482	15.0339	10.5415
0.1271	-0.6235	0.7783	0.1464	-2.0352	-0.7199	1.9834	-0.0483	-0.3970	0.4609	1.8021	2.4847	-1.6340	-0.5680	-0.4341	1.9432	-0.9742	-3.4833	8.5805	2.9773	-3.3571	-6.8770	-3.0016	6.4153	5.4873	-2.4455	2.3582	-5.1366	-2.6914	-11.0569	1.0168	-1.1705	-0.3931	-18.2549	-13.8801	-5.9579	0.7111	-1.5446	-3.9560	15.9336	-19.9048	-7.7435	3.6067	9.8740	-10.9388	-19.7762	-0.3962	2.3414	40.7828	7.4019
-2.3228	-1.4224	2.4310	-0.0025	0.4514	-2.7840	0.6187	-2.0346	-3.0396	-2.6394	-5.1537	-5.9127	6.5455	-3.6290	1.2574	-2.8877	-0.4123	8.0872	-19.7586	-11.1312	10.0344	10.6870	5.7735	-22.0167	-15.5376	3.8755	5.4743	14.1774	2.0182	26.9965	-12.7649	1.4038	-8.9254	13.2830	7.6191	4.8677	-16.6607	15.0279	8.6862	-35.2081	30.1516	22.6521	-1.4644	-33.9423	22.1174	15.2756	5.1602	-10.6860	-84.9210	-32.2776
-0.0191	2.7541	1.4937	2.1157	4.2500	0.4029	-2.7333	1.4441	4.8195	3.6659	1.5466	-3.4109	1.6832	-0.4094	0.8214	-4.9727	2.3194	5.7251	-14.6424	-3.3057	7.4820	4.1932	0.6809	-4.1652	13.2704	3.7011	6.7610	4.2778	3.0922	20.3557	9.7558	0.7708	-3.2120	27.5904	25.0505	12.2698	5.7531	-14.2652	-15.2420	-1.4728	-6.6174	20.9323	13.3345	-5.2738	34.0769	-11.9229	-25.8209	-30.1071	-26.3481	48.6759
0.5619	0.7333	0.4149	1.6858	-0.1877	-0.7016	0.5919	2.9307	4.9221	3.1681	6.6638	4.3510	-4.8759	1.9583	-3.7049	0.4420	0.2960	-11.6506	19.3498	8.1830	-4.6615	-8.8287	-6.4542	19.1784	13.7184	-5.1820	0.8183	-9.6419	6.3950	-28.6489	9.9172	3.8497	8.7867	-20.6285	-14.4366	-10.5564	15.8931	-3.5741	3.0564	21.0288	-18.9114	-16.0955	4.1817	22.5261	-32.6885	-15.5874	-1.5443	9.7451	82.0922	19.2373
1.5732	-0.0227	0.3077	-2.1437	0.6624	2.9033	-0.0778	-2.6211	-4.9611	-3.1003	-6.2064	-3.2497	3.7621	-1.5473	6.1847	1.2082	1.9202	12.9952	-10.2561	-2.4580	-3.2931	1.6459	7.1602	-10.9309	-11.9685	2.8212	-4.3726	0.5015	-11.0896	14.2014	3.7223	-9.1328	-11.4404	1.2446	3.5668	4.0847	-11.2074	-3.7716	-7.2018	14.9588	-7.5395	-0.2906	-2.0611	11.9496	11.3885	4.3205	5.5057	24.2706	-10.2816	-20.9281
-0.4443	-0.2314	0.1561	-0.4713	-0.6151	-0.8694	-0.4587	0.0157	0.8990	0.6980	1.7740	0.6853	-2.0969	-0.4791	-3.5289	-0.1913	0.2309	-7.5934	3.9990	1.1263	1.7096	4.1863	-2.5018	3.9236	-0.5378	-1.4854	0.4727	1.7550	8.1366	-5.9014	-8.9894	4.4805	5.8203	3.7753	-2.3055	0.5358	3.0860	9.2278	12.5298	-18.8333	17.6848	1.3787	-5.1120	-14.3832	-5.7031	8.8072	2.1503	-13.6971	-21.7314	0.6257
-0.6491	0.8988	0.9740	2.6983	1.3263	-1.7776	-0.8954	2.6521	5.4086	3.9679	5.3832	1.8011	-2.5996	1.2396	-3.9733	-1.9569	0.3707	-8.2631	5.2190	1.5598	4.0595	1.1453	-4.8151	7.6874	11.3795	-1.9177	4.7112	-0.8638	10.5572	-7.2872	2.0797	6.0138	6.6221	3.9592	1.7890	-0.4015	11.2934	-1.4799	6.6566	-6.3222	5.3644	4.2938	4.9782	-5.5628	-6.9908	-3.6473	-9.5659	-14.7577	14.7165	20.0141
-0.9191	0.0792	1.4690	0.9418	0.7572	-1.4630	-0.1333	0.2245	1.4962	1.1080	0.6002	-1.8131	1.5536	-1.7576	-0.9315	-2.2608	0.4425	0.5610	-3.4116	-1.5014	3.0305	1.4257	0.9530	-2.0876	-1.9875	0.1238	3.7365	2.8711	4.8677	1.1996	1.9045	-0.4244	-1.3985	1.4890	1.6479	-3.3966	3.9229	3.0653	3.5336	-1.1294	6.1115	5.0563	1.6332	-2.5998	-5.6599	2.2274	1.3573	5.5103	5.3403	-5.3638
0.4495	1.4880	0.5382	1.0474	1.3289	0.2329	-1.0328	1.0191	2.7075	1.9499	1.9464	-0.5715	-0.4824	0.1989	0.2404	-1.8226	0.9960	-0.1700	-1.0306	1.1544	0.9472	-1.8080	-0.4138	3.5439	7.8529	0.3354	2.0794	-0.3109	0.9731	0.6888	6.7185	-0.6471	1.3069	6.9241	7.1699	1.1262	7.3653	-7.8606	-7.4200	8.9647	-9.1441	2.5307	6.0068	6.0431	4.6392	-5.7695	-9.0631	-6.0599	15.2390	25.6123
-0.5108	-0.6693	-0.8448	1.1416	-1.7994	-1.5530	1.4010	2.2782	2.9349	1.8454	5.6729	5.3764	-4.9809	2.1773	-5.2257	1.7565	-1.8250	-13.7807	20.0568	6.7093	-5.0095	-8.3907	-6.7015	17.8087	6.9903	-5.4048	-1.3163	-7.2640	5.7461	-29.5014	0.3526	4.5132	12.4112	-17.6793	-14.8584	-12.2871	14.5571	4.0645	6.6449	7.4820	-4.2072	-18.6914	-2.9363	9.9874	-35.9782	-1.2927	7.6466	9.3870	63.5241	2.6141
-3.0018	-1.3759	1.8175	1.0966	0.8161	-4.5685	0.4687	1.3430	2.6019	-0.5855	0.9788	-1.8102	1.0168	-0.8653	-4.5416	-3.3694	-0.9645	-4.2800	-4.9616	-5.9448	8.5851	6.0754	-1.3133	-6.3864	-6.5051	-0.8177	5.8274	9.1875	12.4266	3.9682	-9.7715	7.2147	5.8214	13.7434	7.0424	-4.3694	3.9638	16.8966	13.5786	-34.5372	35.3159	12.8076	-1.9691	-29.0852	-6.8917	23.9232	7.3876	-7.4979	-35.6702	-19.0691
1.0499	0.5395	1.1497	-1.7110	0.6285	2.1957	-0.9510	-2.9997	-3.8976	-1.5528	-4.8693	-3.8566	3.1982	-2.5074	6.0864	0.1470	2.6360	14.6176	-11.8886	-1.0309	-2.4003	-4.0743	4.9599	-7.4000	2.0976	2.3963	0.6475	-1.3006	-13.7978	16.3918	13.7070	-11.3345	-16.3091	-2.3069	3.3749	3.2572	-9.5658	-16.4131	-19.4725	35.0455	-35.6912	2.8611	10.1231	23.4892	22.7988	-24.5026	-12.5951	13.8557	16.1410	14.1068
0.7671	-0.6539	-1.2905	-1.4319	-0.7540	1.2122	0.8757	-1.2748	-2.9984	-2.3863	-3.1628	-0.6919	1.6712	-0.3317	2.7772	1.7954	-0.9148	4.8139	-2.7237	-1.3638	-2.7366	-1.7002	2.3567	-4.5653	-2.3543	1.0301	-2.3374	-0.9690	-9.0010	7.6497	-1.5225	-0.3955	-5.2313	-7.5101	-4.2664	3.5602	-12.9279	-1.9724	-7.4573	3.4324	-14.2959	-1.1058	0.1867	4.1118	14.2410	-12.2251	-0.5613	-2.8340	-15.9000	-1.6362
-0.3575	-2.4048	-0.0518	-1.4441	-2.7210	-0.8413	2.9059	-0.6659	-3.1600	-2.9033	-0.4284	3.2415	-1.4544	0.4547	-1.3013	4.2391	-1.5320	-4.0063	9.7019	1.0706	-4.0767	-2.5899	-2.8452	1.9151	-5.7207	-3.0665	-1.8123	-3.9938	-1.7212	-11.1127	-9.2641	2.1689	1.9430	-17.3532	-15.8194	-5.1574	-6.2114	11.1673	5.2133	-7.4866	2.4372	-10.1661	-6.1116	-3.7281	-14.8629	1.6433	12.5003	5.4211	5.1997	-22.3424
-0.5254	-1.6145	-0.0971	-0.0961	-0.3858	-1.4094	1.6128	0.4803	-0.0022	-1.6863	-0.2515	1.0446	-0.5168	0.1655	-0.9742	1.4860	-1.3398	-0.6687	-0.0895	-2.3268	-0.1701	-1.4580	-1.5993	-1.5058	0.6327	-1.5236	2.0993	-1.0433	-1.9243	3.6430	-5.7302	4.0260	1.3918	-0.0104	-0.6007	1.2140	-4.6107	2.6440	-5.3252	-11.3521	-0.8229	2.1912	1.7195	-9.6702	7.5026	-3.2853	-1.3031	-10.5155	-11.9557	2.8722
-0.3594	-1.1886	0.1270	-0.4416	-1.6751	-0.8232	1.0849	-1.2624	-2.7388	-1.7977	-2.2249	-0.6969	1.8777	-0.9229	1.8053	0.9207	-1.2960	3.2459	-3.6300	-2.6163	0.3885	-0.7820	1.9821	-5.9962	-5.0613	0.5609	0.8254	2.3992	-5.0182	6.2149	-4.6173	-1.6925	-3.9426	-5.4616	-4.2176	-1.2724	-8.5869	2.7191	-3.2232	-3.2763	-0.8811	1.3233	-0.3735	-5.5999	5.7368	-3.3808	3.7829	1.2084	-12.2793	-13.9078
-1.0107	-1.0913	0.2399	0.7852	-1.4262	-2.9399	1.2771	1.7006	2.5872	0.9532	4.1502	2.7473	-3.1994	0.2703	-4.5141	0.5609	-1.5842	-10.3109	10.3615	1.8795	-0.0543	-4.5502	-5.1428	9.1119	5.8415	-3.9802	3.7359	-1.6022	5.7298	-13.7648	-6.4126	5.6038	9.8631	-4.5455	-5.8133	-7.0308	8.6250	7.2177	0.3025	-8.6599	1.4378	-3.8405	0.3708	-8.0461	-14.5776	-0.7247	1.7212	-13.5175	17.7186	15.1407
0.1664	0.4549	-1.1062	1.5311	0.2308	-0.1813	-0.3262	2.7183	3.9841	3.0293	5.6303	4.8568	-4.5882	2.7890	-3.5770	1.4995	-0.4761	-8.3554	12.5137	5.4538	-3.8286	-7.3621	-5.9223	15.7821	11.8684	-3.6380	-0.4529	-7.1636	2.7826	-17.5724	4.9379	1.2683	11.1240	1.9448	2.2326	-4.5450	18.8785	-7.1943	-6.8402	11.6017	-7.6532	-11.6124	1.2887	9.7935	-16.7183	1.6850	-4.2879	0.8720	54.9071	26.5053
1.0774	2.2375	1.4105	1.6604	1.7347	0.3599	-1.0491	0.9862	4.1019	4.0494	3.1840	-1.3609	0.3710	-1.4006	0.3759	-2.5436	1.6440	-0.9260	-1.9820	1.0750	4.2158	4.4576	0.8688	1.1835	3.8895	1.4955	4.7731	1.7418	7.9839	0.5106	4.3227	-0.9760	-0.2292	6.1157	4.5166	1.3512	9.1212	-4.2399	4.8085	3.1316	4.9828	9.0077	3.5095	-0.5042	-1.7346	-1.7571	-5.1510	-3.6191	8.2803	11.8935
2.8945	2.8315	-0.1274	-0.8702	2.1033	5.3121	-2.8924	-2.5909	-2.3669	1.1196	-3.9863	-3.6777	2.9315	-0.7672	6.7162	-1.0094	3.8861	12.2482	-10.9895	1.6238	-2.5445	4.2173	7.5506	-4.9881	-4.1588	4.6360	-6.0807	-0.3546	-7.2545	12.8023	12.3564	-11.6525	-10.6103	10.8048	11.8742	9.6330	-2.1784	-14.8142	-5.9473	23.7283	-7.7170	0.3783	0.1085	19.5890	16.1639	3.0825	-4.8573	17.9435	-3.1517	2.2050
-1.3121	-0.3473	2.1955	0.3548	2.6190	-2.0450	-0.1019	-0.4168	0.6767	-1.2353	-2.9617	-5.3184	4.4422	-2.5580	-0.8336	-3.8821	1.0747	2.8664	-14.0640	-8.7268	10.9006	16.2016	3.9854	-18.0798	-12.5889	2.9693	4.6117	11.2716	11.4785	19.7974	-11.2576	8.8552	-5.4176	10.2944	4.5427	7.6771	-14.6286	18.6570	21.5478	-44.1681	36.3289	24.3464	-2.8424	-32.5965	14.8746	12.2547	4.0887	-18.3484	-91.8804	-30.3644
1.2358	1.4967	0.5179	-0.2756	1.0031	1.4380	-1.2073	-0.9502	-0.2132	0.7712	-1.4324	-3.1241	2.2623	-2.0199	4.0216	-1.4038	1.5193	7.8617	-8.6661	-0.6604	0.6339	-1.5839	3.4966	-3.8484	5.6466	2.5826	2.8655	0.8605	-6.7244	12.7926	8.6733	-4.9967	-9.0627	0.8854	4.1958	4.4674	-4.4716	-12.8647	-14.6115	18.5312	-24.3437	7.1268	8.7891	11.4954	21.4018	-22.4623	-13.5036	-3.9157	2.3678	23.2965
-0.9379	-2.1454	-1.0072	-2.0819	-1.2131	0.5050	1.1936	-1.4722	-5.3140	-5.0926	-4.8628	0.2400	1.6523	1.3630	0.8585	2.1232	-0.9153	3.8980	-1.3587	-2.5897	-3.1867	0.8066	1.6915	-6.7246	-13.6045	-0.0226	-7.2153	0.6354	-5.8768	2.0333	-5.2899	-0.2027	-1.8168	-4.2736	-3.3683	-0.7829	-11.4507	9.8419	4.5342	-10.2029	11.6451	-8.0865	-8.8137	-2.3024	-3.5716	17.1396	14.7401	17.6407	-22.7692	-39.7843
-1.7887	-3.2305	-0.1924	-3.0964	-1.3294	-0.4826	2.0923	-4.9110	-10.6439	-9.1283	-13.3816	-7.5933	10.5432	-3.4296	8.1603	0.4564	-2.4325	23.0119	-29.0663	-15.3893	5.3860	6.8824	11.1705	-36.3149	-22.6643	7.4121	0.1903	13.0922	-19.1674	45.5833	-10.3724	-3.3246	-23.8522	-2.6070	0.2701	9.0897	-44.4139	6.8251	-7.2183	-19.7994	0.8153	20.6461	-0.0504	-20.0955	49.0578	-8.9361	5.2669	0.5240	-105.9516	-55.3801
-0.0630	-2.9730	-3.0016	-2.9156	-3.4599	1.6603	2.4962	-2.7128	-8.6269	-6.6060	-7.0155	1.2289	2.3680	1.3047	5.2478	5.5758	-3.2912	11.4023	-3.6733	-3.0474	-7.8027	-9.0288	2.2126	-8.7006	-3.5943	1.5209	-5.6884	-4.3673	-24.1230	12.4837	-2.4247	-3.8693	-9.8401	-16.6136	-7.8666	4.0340	-25.4987	-6.7724	-25.6735	10.4898	-32.3767	-9.1263	0.5439	8.8771	26.9117	-22.9332	-0.6673	-0.8017	-15.8974	-8.1194
-1.0379	-2.5279	-1.3546	-1.8175	-0.6762	-0.4527	1.2030	-1.3630	-5.2565	-5.7188	-5.8439	-0.9739	2.5387	0.9262	2.2262	2.2710	-1.9667	7.6140	-9.6953	-7.4242	1.6933	3.8808	2.6179	-15.4006	-11.0187	2.2801	-2.5009	4.8070	-8.5303	18.9596	-11.8697	2.3782	-4.4561	7.0264	4.7219	6.6361	-19.8568	7.5063	-4.1095	-24.9333	11.4584	7.5950	-4.5366	-19.6192	23.9445	9.8790	5.1151	-11.7428	-69.1136	-23.4639
1.2335	1.0955	1.3825	2.8498	0.8254	-1.1612	0.9963	2.8491	6.1716	4.7529	6.8770	2.8278	-3.2535	-0.1027	-1.7867	0.3348	0.0399	-7.2743	8.3670	3.0183	2.3535	-1.9863	-5.2897	9.0956	19.2233	-1.9234	9.7323	-6.0831	6.1826	-6.8659	2.9832	6.6208	1.7674	-11.5646	-8.5158	1.8990	5.3396	-8.6850	-4.9247	4.0379	-21.2167	7.2448	12.0297	0.4977	3.6776	-37.0138	-18.2849	-29.4235	28.0499	41.3575
-0.1680	-0.6677	-1.3816	-0.3675	-2.1554	-0.2394	0.5431	0.4463	0.1826	0.4513	2.5963	3.3350	-3.2877	1.2807	-3.3849	1.9242	-1.1879	-9.3248	13.4550	5.4493	-6.3506	-5.9633	-2.1103	13.5104	-5.5053	-3.7053	-5.7235	-2.7497	2.8854	-23.3147	-4.4040	-2.1030	13.3686	-1.2100	-3.1862	-11.4265	17.3347	7.6528	3.7552	1.9725	14.2794	-20.4524	-11.4973	3.8733	-34.2913	27.6818	18.5907	21.4131	42.7717	-11.4434
1.7730	3.7353	-0.7811	2.2418	1.5343	2.2544	-3.0882	1.5684	5.1216	6.2653	5.0489	0.9800	-2.9848	1.3452	-0.4051	-2.6300	1.2579	-4.8945	2.6333	5.4940	1.1951	1.4073	-1.3345	10.9622	12.8898	1.7406	0.0235	-1.4269	5.9845	-5.7633	8.0349	-3.0045	6.5620	17.0249	12.8110	4.8666	18.9291	-15.1591	-1.2477	13.3093	-0.1019	1.4643	3.0300	6.7942	0.5442	2.0265	-12.8231	-11.9750	22.6681	39.1711
-1.5278	-0.5262	2.0355	0.5301	1.0531	-2.6594	0.0660	-0.1161	1.1083	-0.0699	-0.5404	-3.0877	2.5374	-2.1830	-2.0432	-3.0970	0.6959	-1.5370	-3.4334	-3.5518	6.6892	8.3984	1.9915	-7.7893	-11.1809	0.0122	3.1177	7.3809	12.2245	0.6815	-5.4956	4.4711	-0.8497	-1.0813	-3.4995	-4.8820	-1.9659	17.8167	22.9066	-22.9339	29.7781	9.2285	-4.5018	-15.7803	-14.4456	17.3360	12.4912	7.8509	-28.3766	-35.1719
-0.2375	0.5313	0.7935	0.8712	0.1601	-0.7030	0.0797	0.8707	2.3347	1.7350	2.6556	0.8338	-1.7444	0.1273	-1.6654	-0.9526	0.2020	-3.3315	3.6443	2.2626	-0.6522	-4.6000	-2.8682	7.1472	9.1685	-1.6401	2.6435	-2.6757	1.4348	-6.2639	5.6068	0.1667	2.3689	-1.3808	0.1017	-2.7237	7.9953	-5.3002	-6.2092	10.7397	-12.7624	-2.4265	6.1889	7.2440	-3.7459	-11.1271	-7.3705	-3.9260	31.0221	23.0897
1.0114	0.8191	-0.3497	0.5794	0.1262	0.1440	0.1641	1.3508	2.7725	1.7724	2.9254	1.3789	-1.5348	0.1055	-0.0165	0.2432	-0.1929	-2.8121	6.3270	3.4492	-2.5926	-6.1137	-1.6260	8.1349	8.4247	-1.5539	1.6722	-4.2325	-0.7137	-8.1180	5.5979	0.1857	3.2338	-6.1039	-2.7467	-3.2916	7.5019	-6.8486	-8.2814	15.4187	-18.0125	-4.8326	4.5348	12.4970	-5.5152	-12.3262	-4.5878	0.5800	38.6195	22.8880
-1.9217	-1.7468	-0.0122	-1.0549	-0.2689	-1.7455	0.4947	-1.2240	-2.5593	-3.2896	-4.0850	-2.9901	2.8753	-1.2794	-0.9573	-1.0685	-1.0067	2.4720	-7.9630	-5.8794	3.5647	6.1364	3.5116	-11.5476	-16.2130	1.2560	-1.3796	8.3661	2.2787	8.7339	-9.8688	1.7461	-1.2266	5.6412	1.7038	-2.1518	-8.1633	15.1459	12.2964	-26.1288	29.7864	5.3409	-8.3717	-19.4949	-1.6021	24.2660	14.9348	9.0955	-46.2546	-42.4428
-0.6503	1.4173	2.6158	2.6493	2.7338	-2.9837	-1.0297	1.8591	6.0601	4.0245	3.3929	-3.5538	1.6234	-2.9071	-0.9356	-4.6967	0.9016	0.1078	-9.6084	-4.4277	11.1863	4.8794	-0.5239	-5.5771	13.3452	1.7572	14.0625	6.1228	8.8650	15.4889	2.0427	6.4861	-4.4579	7.2226	6.0095	5.1225	-0.6635	-4.6163	-2.7102	-11.6748	-5.9005	26.8251	15.0181	-15.6429	23.8617	-27.3463	-22.4305	-36.8950	-26.1382	36.2464
-0.5608	-0.2032	0.6870	0.2057	0.1941	-1.0397	-0.1649	1.1826	2.2768	1.0956	2.9873	2.0493	-3.2194	0.5921	-3.6314	-0.2277	1.0492	-6.6784	10.0295	4.5499	-3.6402	-6.0738	-3.9000	12.0278	4.1176	-4.4331	-0.6772	-4.5918	4.6484	-17.9969	5.2105	0.0833	7.2100	-3.6531	-2.5885	-9.2080	14.9520	1.9925	0.2144	10.2843	-3.0032	-12.3796	-0.1300	11.5677	-25.0531	5.8071	3.5698	14.6828	51.0753	7.8238
1.5163	1.0384	-1.0033	-1.1535	-0.1399	3.5450	-1.1134	-1.3768	-2.3612	-0.1097	-1.6137	0.6925	-0.9190	1.1124	2.7662	1.4992	1.5808	4.3711	0.6721	3.9965	-6.1799	-3.5002	1.1750	4.4123	1.7269	0.6577	-6.3417	-5.3233	-8.2029	-1.9771	9.5540	-8.5670	-3.1589	1.3433	3.0834	2.2327	2.7552	-12.9952	-7.9454	28.0578	-16.5382	-10.8302	-0.0491	22.4630	0.8339	-1.2603	-2.9618	17.6302	30.8689	7.5550
2.0310	1.8160	-1.1977	0.1438	-0.9142	2.6816	-0.5264	0.2178	0.6956	2.1844	2.0934	1.6219	-1.3783	0.8000	1.4640	0.8303	0.0267	-2.9258	6.2878	4.9295	-2.9866	-0.4926	-0.1984	7.0943	4.3191	1.0966	-2.7327	-3.6276	-0.4550	-8.0522	2.2787	-2.1004	2.4974	-4.2578	-3.4379	2.5045	4.1670	-7.0386	0.8310	12.1614	-7.1103	-5.8062	-1.8669	9.9828	-3.5462	-4.8884	-1.6556	-2.3519	16.5622	12.7883
