X2	X3	X4	X1	X5	X6
-0.6431	-3.8844	-2.4551	-1.1174	-3.1118	-3.3069
1.6267	1.2946	-1.4563	-1.0003	3.1063	5.8680
1.4596	-2.7386	-2.1725	-1.8257	-3.4014	-2.1361
2.2107	4.1702	1.0314	2.9536	2.0168	-2.6789
1.7560	1.7389	0.0464	-0.6375	3.6674	5.9357
1.3267	-1.4668	-1.5345	-1.8385	-0.9779	-1.1833
-0.0485	1.6521	1.2171	3.5530	1.6309	-1.0756
0.6166	1.5876	0.4147	-0.1064	1.2415	1.2186
-2.8111	-5.8685	-2.4420	-7.8083	-1.9344	8.6791
1.2747	2.6535	-0.4011	1.8660	4.9589	5.3724
2.9711	6.3695	1.9489	6.2551	4.7682	2.8638
4.1994	4.3608	-1.7709	4.6435	4.8418	0.3296
-0.4395	0.4289	1.3646	0.0832	-0.5158	-0.2068
-2.4801	-5.9768	-0.2335	-5.9360	-4.8327	-1.9449
-2.8196	-4.4031	-0.1614	-5.3438	-5.0723	0.2769
1.0373	0.9698	-0.8263	0.7335	2.2777	1.6133
0.3115	0.0915	-0.2479	-1.9392	-0.0657	3.8208
-1.9979	-0.6876	0.3486	-1.1472	0.4165	0.9710
-1.3215	-2.5220	0.4304	-1.1399	-2.8200	-4.6832
-0.8754	-6.1898	-2.1684	-7.7559	-5.9220	1.2886
-0.2955	-3.6433	-1.7296	-4.1669	-0.9760	1.2501
-0.7568	-1.9122	-1.1281	-0.1630	-2.4706	-2.7252
2.3611	0.6507	-0.4736	-1.7287	-0.0061	5.1333
-1.8382	-3.0098	-0.0776	-6.1484	-3.0247	4.2812
1.3331	-2.8034	-3.1493	-3.4782	0.6785	4.9741
1.4975	4.3050	1.4516	4.8157	2.0040	-3.7552
0.0895	-2.1915	-1.9725	-3.4792	1.1458	7.8168
-1.9724	-3.6726	-0.8457	-7.2328	-2.3234	8.1158
-2.8326	-2.3660	0.6870	0.3521	-1.4665	-7.2327
-3.2910	0.3634	2.6317	-0.1623	1.2277	0.8927
-1.7021	-1.4694	0.0771	-1.6997	-4.0136	-4.4425
-0.7364	-0.6100	1.1266	-1.3894	3.2712	8.6273
-2.6844	-1.5406	1.0748	-3.4384	-1.2836	2.3626
0.6915	2.7911	-0.1515	2.6769	1.5038	-2.1539
1.4719	-3.0013	-3.0420	-2.8755	-1.6364	1.9553
-0.9813	1.1022	0.4145	0.9166	0.7711	-0.2507
0.1190	2.0132	0.6842	2.9542	0.5565	-3.5578
0.4686	0.5997	1.5295	-0.7664	3.1064	6.4628
0.7432	-0.0550	-0.8417	0.2100	0.0639	-0.8656
0.4210	-0.8021	-1.2086	-0.3279	-1.9144	-0.9473
2.2169	-1.2880	-1.9838	-2.4018	2.0477	2.4676
0.6211	2.4902	0.0860	0.9752	2.7254	1.9149
1.1496	0.7997	-0.2964	-2.0411	2.1585	5.2339
-0.6407	3.3683	1.7451	3.9171	2.3531	-2.4179
-1.0341	2.0823	1.9658	2.2176	2.5485	1.7797
0.5752	3.3577	0.8200	2.3473	3.4713	1.4383
-0.8112	-2.6186	-0.4733	-4.3699	-4.9203	-2.8928
0.8307	0.7495	-0.7644	-0.4982	-2.8060	-4.7653
-2.6242	-4.9310	0.6011	-4.6799	-5.1036	-3.7362
-4.7796	-8.2964	-0.7117	-10.7911	-5.4643	5.7868
0.4962	1.0140	0.1626	0.7589	0.4090	-1.4789
0.3052	1.1089	0.5388	0.0093	2.2451	3.8244
0.7070	2.4708	1.7496	5.1059	2.1832	-3.0292
-2.3106	0.2352	0.3933	0.0473	-3.5391	-6.2087
-1.1440	-2.9837	-0.3152	-2.5459	0.5096	5.4756
-3.4781	-1.8247	0.8004	-0.5159	-3.3678	-1.1381
-1.1951	-3.6314	-0.0558	-3.2311	-2.8851	-2.4497
-0.2184	-0.5343	0.4167	0.5294	-0.8184	-3.2031
1.5897	-2.0062	-2.3566	-2.8952	-0.0939	4.4238
-1.1025	2.0246	1.1577	3.5405	3.1446	1.1473
1.1145	1.4132	0.7416	-0.3342	0.5729	1.8714
-0.5516	-2.1998	-0.2222	-2.9476	-1.6456	1.8577
-0.1426	0.9341	0.7013	3.1133	2.4936	0.4712
-0.7993	-0.0248	-0.0956	1.2770	-1.0243	-3.9506
-0.0969	-0.5057	-0.8436	0.3294	-1.7528	-1.5818
-1.1777	-3.6030	-2.0835	-3.1963	-3.3719	-3.0454
0.4021	-3.5392	-0.8987	-1.7645	1.0798	1.8451
-1.4506	0.1017	1.4964	0.1961	-0.3669	2.0209
-1.7699	-0.4936	-0.4667	-0.0718	-1.0995	-0.8571
2.5557	4.3356	0.3204	3.9482	5.5449	5.9874
1.8142	2.5983	0.4762	2.0587	2.7844	3.7995
0.4017	-0.2605	0.2425	0.8529	-1.9014	-1.9328
1.9486	0.7335	-0.3530	0.9355	1.3561	1.0900
-1.9793	-2.6263	0.0553	-0.5161	-2.8747	-3.9836
-1.0731	-2.8347	-0.2230	-2.6098	-1.6542	2.7607
0.1846	-0.7641	-1.7586	0.2087	-2.8076	-4.6483
-0.4061	-0.3619	-0.5443	0.6375	1.1044	-0.4034
0.6921	-0.9670	-0.6631	-2.7318	-2.5629	-2.2905
-0.1862	-2.5240	-0.4871	-5.5948	-2.4154	0.1650
-0.2116	1.8188	0.6977	-1.0029	-0.0756	2.6702
-0.9812	-2.4829	0.7616	-1.5181	-0.6784	1.6113
1.2933	2.3800	0.6534	3.8134	0.6431	-3.5475
0.9334	-0.6842	-0.4932	-2.0411	-3.9889	2.2962
0.4243	2.7723	2.7690	5.2024	1.3625	-3.3967
0.0347	0.0475	1.0970	2.4066	-0.2259	-3.1697
-1.4621	0.2713	1.1065	0.3663	2.1717	3.6160
1.6133	0.8722	0.1966	-1.1127	1.3031	1.9711
0.6866	-0.7659	-1.1996	-0.0099	-0.7443	-3.1920
0.6173	-2.8265	-1.9717	-2.1840	-0.2490	-0.4978
-0.5515	0.1040	-0.6552	-1.5780	-2.5595	-0.3498
0.0046	0.0210	-0.3684	-1.6228	1.2708	3.2518
-0.1711	0.1844	0.0527	1.6127	-3.9980	-9.4168
1.5098	0.6589	-0.8378	1.5947	3.2233	0.1852
0.2179	-2.8179	0.2880	-0.0783	-4.3005	-9.9424
-1.2737	0.4938	1.7216	-0.2318	1.5695	1.8255
-1.0596	-2.8170	-0.5910	-0.7401	-1.2435	-0.8359
-0.9345	-1.9039	-0.3919	-4.0574	-1.8230	4.0685
3.2174	2.8588	-1.2101	1.3932	2.6143	2.0426
2.0380	1.4905	0.2456	-0.9304	-0.2823	-0.2835
-1.6835	-3.5618	1.0910	-5.4829	-3.3152	0.2906
-0.6717	-1.4563	-0.5509	-2.1493	-1.7440	0.7370
0.0817	-4.2086	-2.5416	-5.6673	-2.6975	6.0253
3.0829	2.9667	0.3347	4.1417	1.7404	0.6376
3.5294	1.3972	-1.2766	3.3475	2.3752	-4.0529
-1.2509	1.2089	1.6056	0.4881	-0.7224	-1.3340
1.0489	0.0726	-0.0191	-0.0331	-1.8720	-1.6346
0.0410	1.6142	-0.1091	1.4087	2.0086	2.8265
-0.4951	-4.1104	-1.3047	-4.7029	-1.4613	6.3398
2.1356	5.7790	2.0567	5.9421	6.6806	4.1783
-0.8522	-1.5838	-0.7806	0.4293	-4.7251	-7.7914
-0.3934	1.7246	0.2756	0.7899	1.6117	3.2706
-0.7498	0.2806	0.5239	2.5155	-0.3989	-2.4510
-1.5890	-2.6478	0.2860	-3.9546	-1.5692	3.8714
3.5043	6.3915	1.3321	5.8684	5.4472	1.1275
1.0309	1.8807	-0.1328	1.4797	1.5013	1.9629
1.6942	1.7979	-0.4049	2.7634	0.9965	-5.0129
1.4343	5.1980	1.6750	6.0411	6.7856	1.0824
-2.1887	-2.9976	1.2508	-5.9397	-3.0941	4.6782
-2.3807	-1.4914	1.2168	0.0357	0.9961	0.0802
-0.2001	-3.8185	-2.8696	-2.0430	-5.6898	-5.0474
1.3285	0.2311	0.0779	0.1020	-1.0895	-0.4728
1.7409	1.1113	0.4912	-1.2154	-1.7997	-2.9310
-0.0063	-2.3540	-1.2476	-1.1299	-1.8657	-0.6059
-0.6694	-0.4589	-0.7349	-1.5251	-0.2371	0.9037
0.7067	2.7187	0.5804	3.1449	3.4554	0.3010
-0.5660	-1.4104	-0.7594	-3.9237	-4.1832	-0.9057
-1.1688	1.4958	2.5384	2.0950	2.4073	2.9034
1.4502	2.1869	-0.1650	1.5437	0.7355	-2.9116
1.9394	0.4027	-0.1136	-0.3120	1.2294	2.4743
1.1117	0.7309	-1.2363	0.3891	0.3792	1.1597
-0.5425	0.3544	-0.2649	1.4766	-1.4136	-3.3827
0.0148	1.0280	0.4515	0.7260	0.8119	-3.5145
1.0557	2.8108	1.0360	3.4684	4.8646	2.2504
0.8825	0.3263	-0.5179	-1.3405	-1.9026	-0.5168
-3.3600	-5.1368	-0.3811	-6.4399	-2.9755	8.2819
0.3711	0.4656	1.0796	-2.1450	-1.5276	0.3137
-0.0703	-1.2474	-0.3813	-1.4737	-2.6116	-3.0317
-0.7995	-1.9640	-1.1707	-0.9617	1.6408	2.9063
5.0317	6.6190	-0.3332	8.2187	6.7250	0.8935
-0.5966	-1.0175	-2.1401	-1.7361	-1.6100	0.9660
0.1762	2.0063	1.5057	3.2251	2.5076	0.7680
-0.7255	-2.0710	-1.5967	-1.4720	-3.3266	-0.6112
2.0848	3.2136	1.2941	5.1894	0.7672	-6.4636
1.5557	2.4824	-0.6053	5.0296	0.1214	-2.3154
1.8973	2.4181	-0.1926	3.2538	3.0051	0.4361
-2.9581	-2.2223	0.7562	-3.5463	3.4037	10.3480
2.3377	1.7438	-1.0227	2.1679	0.0023	-4.4931
-2.1796	-4.5513	-1.5091	-8.1536	0.3878	9.4735
-4.4573	-4.7017	-0.2016	-4.6808	-4.7241	-2.5371
-0.6587	-4.9573	-1.1051	-6.2638	-4.2984	0.5286
-1.3212	-2.0352	0.9008	-1.4322	0.4519	0.5487
1.8140	3.9566	2.0803	5.3547	2.0016	-2.3022
2.4727	3.6890	0.5477	6.5241	2.7662	-5.6641
-2.6886	-4.7555	-0.3375	-6.6556	-3.4829	4.0555
1.3423	1.2703	-1.3884	-1.0868	-2.4402	-2.3846
-1.2071	-2.8304	-0.7529	-1.2115	-5.5830	-8.2354
0.6000	-2.7285	-0.7211	-3.2536	-4.4050	-2.3190
2.7537	6.6017	2.9311	8.5286	5.3516	-4.8256
2.4147	5.1190	2.5221	5.1346	4.5769	-0.8220
3.2202	3.1504	0.8245	1.4670	3.7582	4.2224
-2.0011	-4.4372	-0.5681	-5.8070	-3.8646	3.3583
-0.6845	-1.7560	-0.8361	-1.9723	-1.8580	-1.2879
-0.1938	0.0959	0.8217	-2.4360	-2.0394	-1.8788
-0.4954	-3.7341	-1.7177	-5.1431	-1.6367	3.0288
1.5516	4.5613	1.6342	3.2788	1.8939	-1.9762
0.4682	-0.1501	-0.3778	2.4709	2.2091	0.5079
0.0390	-1.5265	0.1455	-2.7022	-1.4744	2.9729
0.6556	0.7579	0.3316	-0.3924	-0.2261	-1.7217
-0.9046	-3.0292	-0.6638	-2.2622	-0.6477	3.3284
1.0144	1.1191	-0.4646	1.8288	0.6109	-1.6731
-0.2903	-3.5994	-0.2930	-3.7042	-3.3280	-1.3728
3.6226	2.3760	-0.6781	2.5502	2.4123	-3.3087
2.0793	5.1603	1.5518	5.0097	5.4134	0.1140
-0.4523	-3.0988	-0.4091	-3.4501	-0.5450	3.0966
-0.4947	-0.7530	-0.0654	0.5895	-4.8956	-9.1510
0.3723	-1.4541	0.1306	-4.0220	1.6794	9.2540
-0.9936	0.1305	0.6610	-1.4323	-1.9101	-2.8747
0.4073	-0.2109	-0.6371	0.3003	1.7064	1.7562
0.5290	1.4407	-1.6897	1.1964	0.8893	-1.0020
0.6980	0.4713	-0.3555	3.4786	6.2655	6.9479
-1.4040	-0.3280	0.4175	-0.9712	-0.3231	1.1648
0.2423	2.3465	2.1263	4.9636	-0.1505	-4.0433
2.7852	-0.9270	-1.5515	-4.0338	1.2788	9.7937
0.6447	0.8721	-0.0184	1.4705	2.1412	2.5261
-1.1023	-1.4720	0.1588	1.0203	-4.7540	-10.1204
0.6615	-0.4316	-0.2095	0.4275	3.7015	3.9789
3.1602	3.4109	-0.4105	3.2429	2.7030	-2.2157
-1.7519	-4.4662	-0.3032	-3.6938	-3.6417	-1.6899
2.3453	1.5972	-0.6900	-0.2106	-0.9489	-2.3855
-0.1327	-2.5116	-0.7407	-5.4895	-2.6676	2.9792
0.4497	1.6401	-1.2862	2.8063	-1.2690	-5.0110
0.4881	4.1722	0.8476	5.6689	3.3144	-4.5617
1.0876	1.7752	0.4727	5.7291	2.2813	-3.8912
0.9363	1.0929	-0.3753	0.7861	-1.3601	-5.0667
-0.2506	1.6134	0.6147	1.8161	-0.6666	-4.9873
0.5362	-0.4051	-0.8924	0.8934	-1.6553	-3.6680
0.3311	-2.1418	-0.5956	-1.6510	-2.4192	-4.4209
-0.1346	2.9654	0.9694	1.9957	5.4957	4.7294
-0.1536	-0.5104	-0.7731	-2.8344	-1.5216	2.0765
-4.3050	-4.3964	-0.3036	-7.2018	-4.3273	5.9578
0.6078	2.1258	1.0978	1.4553	-0.4142	-3.5658
-1.3509	-5.1081	-0.7456	-5.1104	-5.3075	0.5466
0.1956	1.3399	0.4954	3.6776	1.4368	-1.1408
-0.4643	1.3190	0.7393	2.4700	0.3238	-1.8049
1.5314	1.2735	-0.5317	2.6538	1.2277	-2.0845
-1.0151	0.8717	-0.2015	0.6369	-1.8039	-1.3128
-0.3839	3.1637	1.1365	2.5270	4.7541	5.9749
-0.3018	2.0415	2.2416	-0.6867	0.5315	0.2177
-3.4877	-7.7089	-2.0918	-5.5757	-3.0865	0.8329
1.1887	2.1437	1.4680	3.9158	2.7331	0.9781
-1.5104	-4.8894	-2.3336	-5.4158	-3.4770	1.3847
0.5860	-1.0673	-0.5292	-1.4504	-1.4132	0.6280
-2.8774	-0.9364	0.0827	-0.9157	-1.9270	-0.2160
0.4371	0.3340	0.1767	0.9154	1.2773	-1.4384
-1.5376	0.2832	0.9026	0.2509	-1.4108	-3.3038
-0.8516	-1.0851	-0.1167	-3.4874	0.5334	4.1178
1.5162	6.2974	2.1371	7.1064	2.5793	-5.3534
0.3128	-0.6633	-0.9261	-1.1837	-2.6743	-3.8884
-2.3350	-4.1505	-0.1730	-3.5739	-1.1740	0.7762
-0.8151	-1.8987	-0.2681	-4.9524	-1.8556	4.9494
1.9912	2.0264	1.0561	3.6482	2.1214	-1.2684
-0.6674	-3.6368	-1.1386	-4.2104	-1.8097	3.9229
-1.0404	-2.0032	0.1606	-4.2983	-1.2748	2.7036
-1.9408	-1.7800	0.2972	-1.9156	-2.1429	-2.7366
4.8587	5.9415	-0.2715	5.2889	4.1158	2.2030
-1.7592	1.2170	2.3595	-0.9488	-0.9561	-2.1584
-0.5215	-2.3655	-0.0787	-3.8073	0.5778	6.2535
1.2583	1.4589	0.7414	1.2799	2.1083	4.5522
2.2739	0.3745	-0.8443	-0.0332	2.3255	2.7722
2.1864	5.0196	1.5136	6.4294	1.5998	-7.0836
2.2465	2.5317	-0.2563	3.6136	1.9909	-2.5227
0.5181	0.3396	-0.5398	0.5510	0.0014	-2.8107
0.6444	0.8931	-0.1770	0.7768	0.3189	2.2939
-0.2303	-2.4581	-0.8220	-6.0878	-4.8394	0.0075
-0.0197	-0.3611	0.1471	3.2038	2.6054	0.5613
-0.5927	-0.5967	-0.0215	-0.9054	2.3489	6.9853
-1.1923	-3.5424	-0.9828	-2.5941	-2.7196	-2.1299
-1.7110	-0.7610	-0.3883	-4.3035	1.3638	8.5392
-2.4287	-2.9242	-0.4638	-5.3084	-4.6370	0.2451
0.7824	0.8812	0.4655	0.1795	0.7359	2.7910
-1.1632	-2.0559	-0.7173	-3.8334	-5.8171	-4.7108
2.9872	5.9648	1.5432	4.6255	3.9903	2.7432
-2.5655	-1.4741	1.3292	-2.0132	3.2739	5.0464
-0.5586	-2.1870	-0.2523	-2.4390	-2.6012	-2.2238
-3.1105	-4.2098	-0.6317	-4.7673	-3.2964	1.0763
0.7983	0.4282	-0.5920	1.9726	2.0525	0.3246
-0.6021	3.9052	1.5224	3.9091	4.8943	1.0626
1.8659	-1.0968	-1.0422	0.0007	-3.2485	-6.4214
-1.2250	-0.8043	-0.6668	-1.2262	-0.3072	-0.0655
-1.4287	-2.9317	-0.9127	-1.8325	-0.2521	4.4715
-4.1151	-7.4344	0.8991	-7.0402	-4.5323	3.4480
-3.6052	-5.0422	-0.3685	-5.6604	-3.7413	-2.5887
-0.7752	-1.0433	-0.1708	1.3111	-2.0438	-1.5629
0.6278	2.4665	-0.1404	3.0852	1.2529	-4.2963
2.4930	0.2287	0.2149	-0.1961	1.5764	2.0275
0.6571	0.9708	0.0017	3.4319	-0.4923	-2.3514
0.5069	-1.6504	-0.7029	-4.6031	-1.1546	5.4589
4.5059	8.4339	0.9299	11.9293	8.2594	-1.4191
-1.4084	-3.7492	-0.0137	-4.7166	-1.5879	2.7136
0.5747	2.4120	-0.5653	1.0160	5.2179	4.4672
-1.2042	-0.9613	1.1493	0.1057	-3.0262	-2.0866
-0.4644	0.9667	-0.7348	0.4754	-0.9702	-3.1206
2.1812	4.6820	1.5187	7.1264	3.7144	-4.4090
1.4758	0.2019	-0.0094	3.5053	2.9068	3.1871
-3.6980	-1.6957	0.4244	-2.3648	1.5014	6.7761
-1.4667	-2.1591	0.6779	-2.1700	1.6303	3.8881
-0.9030	-1.2255	1.8479	-2.7064	-2.4308	1.2848
-1.2245	-0.1306	-0.6482	1.7264	-1.1470	-3.2303
-2.1639	-1.0445	-0.2450	-3.1460	-0.8222	2.6715
-1.4997	0.9863	1.4234	1.7452	0.8932	0.7463
0.5489	0.6880	0.2965	3.6729	1.3624	-3.2658
2.0055	1.4687	-0.8042	1.4735	0.0264	-1.1226
3.0804	4.6840	0.5541	6.6356	4.6303	-3.9728
-0.4936	0.9484	0.5380	1.4264	4.7628	5.9063
0.4947	-1.3361	-1.7901	-1.7670	0.5257	4.3241
-2.0749	0.1021	1.6385	-1.5227	-0.9907	0.8311
-0.9867	-1.3441	0.7859	-0.3013	-0.3576	-0.3467
1.8907	0.3781	-0.3828	1.7213	0.0390	-1.7876
1.7308	4.2001	1.3578	6.6198	2.8025	-8.3507
0.0793	0.6119	-0.2435	-0.1946	-2.6236	-4.7491
0.7426	0.2134	-1.2462	1.0010	0.4406	-0.4554
-2.1609	0.0594	1.6691	0.4814	-0.9795	-0.4834
0.3874	-2.7334	-2.4297	-2.2552	-4.2882	-2.8915
3.3533	3.2131	0.0545	8.3595	2.3599	-6.7241
1.5329	2.5020	0.6056	3.8997	3.1759	-0.2114
-2.7175	-3.6137	0.0535	-4.1431	-1.7417	0.5277
1.4491	2.8534	1.0269	2.7101	-0.7106	-3.1792
0.8935	2.1418	-0.1713	6.5983	2.8259	-2.8024
0.0677	1.0327	0.6204	-0.7526	1.9042	4.0488
1.6132	4.9377	1.9592	3.6773	5.8498	3.8371
-0.6680	-2.4675	-0.6102	-3.1644	-2.6093	0.1479
-0.9818	-1.2366	-0.2177	-2.4562	-3.8507	-4.3659
-1.3223	-1.5192	0.8286	-0.2809	-2.9939	-4.2751
1.6778	2.1739	0.7470	2.8926	0.9758	-1.5075
0.0605	1.9444	0.6754	0.6870	4.9001	5.8118
-2.1100	-3.5047	-1.6984	-3.9827	-2.6160	1.4309
0.0007	1.6862	2.5068	1.1475	1.5911	-0.5640
-3.2556	-1.7827	1.4620	-4.2993	0.0932	2.6246
1.6579	0.2933	-1.0848	-0.4718	0.3766	-1.4190
-0.4383	-1.8241	0.4783	-3.4786	1.2192	3.3453
-1.9357	-2.2917	0.4415	0.2576	-1.6459	-2.1391
0.7734	1.1247	0.5520	2.3599	5.1240	3.8169
1.0966	3.7382	0.3863	1.6729	3.4041	2.3677
-0.6468	-1.5830	-0.0727	1.0253	-0.2387	-3.1577
0.9702	1.3049	-0.4076	2.0726	2.9033	-0.7262
1.5429	5.2157	0.0251	8.2626	2.2303	-6.9094
-1.1097	-1.7723	-1.2616	-0.6658	-0.2794	1.6626
-0.7634	-0.3199	0.9751	1.4738	0.8149	-0.8753
0.3795	-0.5093	-1.2761	-3.8831	3.2036	7.0114
0.8173	3.7864	1.1987	3.0364	4.9232	5.3131
-2.9767	-2.5410	1.6010	0.0191	-1.9501	-2.0563
-0.2705	1.7284	1.2438	1.7986	-0.0876	-3.4464
-2.7120	-1.2272	0.8068	-2.3176	-1.9410	1.3090
0.2115	2.8022	0.7771	3.4841	1.0955	0.2987
0.0259	-1.8418	-1.5353	-5.1381	-1.2827	5.1908
1.3421	3.2793	1.1662	1.8999	2.8266	1.9908
-1.3682	-3.4650	-0.5698	-2.4872	-2.2893	0.1041
-0.5852	0.7362	0.2060	2.0555	1.4262	0.1678
0.5146	2.1957	0.0760	3.9904	1.2382	-5.3314
0.5499	-2.1383	-1.9395	-1.4347	-2.6528	-3.2158
1.7101	3.0720	-0.3261	4.7153	3.0528	-2.6475
-0.1958	-0.6618	-1.3949	-0.7063	-1.0376	-3.7828
-1.1200	1.8565	0.8014	2.6205	3.7523	-0.6735
0.8370	1.2296	0.9026	-1.4708	2.4937	8.2995
-0.6194	-0.3755	-0.2750	3.8024	-0.7969	-6.1556
1.4232	4.7276	1.3479	6.9362	4.5978	-0.3166
-1.2297	-5.2337	-2.2784	-4.5582	-5.2139	-2.1306
-0.2604	-1.1468	-0.8595	-1.5569	-1.2886	-1.2528
1.0177	3.4334	1.1426	5.5500	-0.3954	-5.9924
-0.4104	-4.4517	-0.8247	-3.6706	-2.5605	-1.0488
-2.7884	-3.5507	-0.2553	-5.3774	-2.8334	3.6217
2.9688	4.4016	0.1903	5.3761	4.9008	-0.9963
-0.8647	-0.0818	0.7440	0.2816	-0.1507	-2.6087
2.6571	2.7006	-0.4288	2.0477	2.4686	0.4703
-1.9300	-2.2954	0.6692	-5.3053	-2.6274	4.2286
0.9691	1.7807	-1.2523	1.6621	0.3548	-1.7365
-1.5050	-4.2604	-1.0072	-3.4583	-4.5300	-2.1107
-1.5488	-1.5538	0.1362	-1.6056	-0.7176	2.5575
0.8108	0.3137	-0.6712	-0.4871	0.2574	-0.5350
-0.2099	-1.5695	-1.7673	-1.5548	0.3985	1.8014
1.6900	1.2538	0.5199	1.3767	1.7421	-0.0308
-0.3881	-3.3183	-0.9071	-6.3422	-2.9119	2.4258
-0.9660	-2.8846	-0.5206	-1.6574	-3.3637	-1.9285
0.7633	1.1295	-0.2555	2.1680	3.7916	3.0970
-2.1620	-6.8443	-2.0545	-8.3469	-6.2796	2.3999
-1.7653	-1.9564	-0.1874	-2.0626	-1.9995	-1.6643
-0.1097	1.3314	0.9605	2.7911	2.2420	-2.0888
1.0069	-1.1022	-1.8670	-1.6533	-0.4211	5.0601
-0.2995	-0.8466	-0.0087	0.1927	1.6971	0.9924
0.8003	-0.3132	-0.2294	-0.7904	1.9789	4.2095
-1.1330	-2.0374	-1.4704	-3.6514	-3.0790	2.1057
0.0971	0.5982	0.2610	1.1844	-1.8978	-6.1152
-0.4022	1.7934	1.2627	4.1627	1.7500	-1.9925
0.7498	3.6544	2.1858	3.5566	2.2366	-0.6186
-0.9364	-1.8967	-0.0845	-1.8854	1.6539	3.5364
-1.1918	-0.6650	0.2628	-2.0052	1.1907	3.3490
-0.2564	-1.6350	0.7923	-3.6590	2.5737	6.4056
-0.5119	-0.2317	-0.4242	0.5055	1.6659	1.6743
-1.1208	-2.5753	-0.3251	-3.2086	-4.0103	-2.3695
0.1704	2.3500	1.0922	2.8648	-2.8929	-10.4163
-3.8752	-2.6099	0.2834	0.0317	-3.9351	-3.4696
-0.8185	-4.5006	-0.8078	-5.4479	-3.6189	0.7458
-2.2873	-3.2536	-0.4936	-3.3525	-0.6172	-0.1200
0.0120	0.3583	-0.7096	-1.1139	0.8211	0.8415
2.5734	-0.9258	-0.5352	-2.1537	-0.3654	3.5970
-3.0293	-1.2314	1.4869	-0.9086	0.4252	3.6618
0.6631	2.3242	0.4395	2.7173	1.2016	-2.6471
1.9211	2.4523	-0.7394	1.2948	0.7044	0.5890
1.5078	2.7352	0.4453	4.5414	1.5565	-4.4870
-0.8338	0.6878	0.3435	-1.6450	1.5998	4.4994
-0.3087	0.1033	0.2572	0.7877	3.8893	9.2878
1.4288	4.1884	0.9135	5.4387	5.0776	-1.5928
-3.8661	-3.6056	0.0049	-3.1436	-2.3184	-0.3848
-0.8192	-0.4544	0.7064	-2.6133	1.7173	2.3533
1.0100	-1.9411	-2.5078	-1.2193	-1.2638	-0.5476
-2.2961	-1.1059	2.2628	-2.3535	-1.5813	0.4902
-1.2613	0.2257	0.5423	0.6247	1.8440	1.4032
0.9685	0.3661	-0.8736	1.8067	-4.1812	-8.2887
-0.3613	-0.4436	0.2377	1.9052	-0.9079	-0.7391
-1.8205	-0.4669	1.7328	-3.1070	-1.1924	2.4311
-2.4069	-6.8132	-2.7070	-7.2459	-4.5186	1.5587
4.0834	3.8260	-0.6637	5.3021	3.4487	-2.7329
-1.9056	-1.7605	-0.8969	-3.6650	-3.5684	-2.0679
0.6563	-1.1538	-1.0927	-1.2959	-1.0947	-3.1721
0.0741	-1.1161	-0.9744	0.2379	-0.4873	-2.5899
0.0590	-0.1799	0.2642	0.2432	-2.1825	-3.4313
0.1600	-0.9581	-1.0227	0.3605	0.3207	-0.0745
-1.2121	-0.9289	-0.0099	-1.3670	-0.4745	3.2201
0.6428	1.0349	0.9080	4.3426	-0.9430	-7.4753
2.1646	4.1716	0.7263	5.3243	1.4515	-6.1420
-0.7964	-0.2150	0.2007	-2.2895	-1.5886	2.1086
-0.2806	-0.0234	0.2251	0.6175	3.0931	2.2397
0.1964	-0.8407	-0.7055	-2.2652	0.8872	5.5649
-3.3283	-4.4358	0.0865	-6.6573	-4.2090	3.3429
3.1371	-0.6922	-0.8885	-0.3262	1.1516	2.9476
-1.0055	-1.7125	0.7845	-0.1523	0.1460	0.9302
-1.9793	-3.8412	0.0893	-4.7487	-2.6889	-1.1695
-1.3650	-3.4239	-2.0013	-4.1735	-2.1093	1.5514
1.3688	2.4029	-0.6973	4.6327	3.0316	-3.6037
0.4009	0.1513	-0.5666	1.7707	0.4234	-1.0193
1.1481	1.2294	-0.6580	2.1440	-0.5704	-4.4485
-0.0836	-0.2681	0.4500	-1.1470	-0.3517	0.4140
-0.8243	-1.9649	0.3549	-2.1602	-1.8674	1.1014
-0.5326	0.2543	-0.2625	0.8023	-2.5004	-4.3448
0.7685	2.3661	1.1459	4.3351	-1.3298	-7.3481
1.7651	3.4565	0.6726	3.4922	3.9438	-1.3634
1.4336	0.4003	-0.2406	0.3065	3.9381	5.5559
0.3193	-0.8629	0.6226	0.9649	-1.6679	-3.2084
0.6576	-1.6809	-2.3137	-2.9238	-0.0220	4.6924
0.6128	-1.0786	-1.0041	-1.0330	0.2577	1.8055
0.5048	1.6502	-0.7874	0.1877	4.4344	7.3481
-2.4677	-4.6201	-0.2262	-5.0800	-3.9594	-1.5707
-1.5141	0.2601	2.1086	-1.0887	-1.5273	-2.1863
-0.9463	0.1707	-0.1470	-1.3852	0.7126	4.3879
2.1439	2.9111	-0.0612	2.4149	1.2718	-2.6217
-1.6715	-2.2215	-0.0850	-4.1667	-1.9359	3.3670
-2.0095	-1.8010	0.5767	-2.2135	-1.3771	2.9273
0.9273	0.6672	-0.2433	2.9762	0.7718	-1.5198
1.2105	1.6995	-0.2784	3.4830	0.9082	-2.4215
-1.6099	-1.1820	0.5089	-1.4218	2.6636	7.6358
-0.2908	-3.6271	-1.3270	-4.3744	-1.3379	2.5748
-0.0228	-1.0290	0.2713	0.0424	-3.0087	-6.9942
