X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
-0.7193	-0.0655	1.3775	-0.8091	3.4862	-0.7079	-0.9068	-1.8983	-0.0627	-2.6930
0.5960	1.9676	-1.0025	0.2817	-1.7136	-4.3229	0.9412	0.2141	-0.5446	1.0772
1.1673	2.3763	-0.8622	0.0207	1.2175	-1.8978	-0.1876	0.8907	-1.6200	1.9119
0.3671	0.5777	1.1578	-0.3087	1.6759	2.5031	-0.3639	-1.0103	-1.6476	-0.1493
-1.4383	-2.6280	-1.3939	1.0349	-0.0276	-0.2958	-0.2388	-0.0026	0.2881	0.5843
-0.3801	0.4470	1.1147	1.3156	-3.1639	-1.7077	-0.9426	-1.6774	-0.1710	1.3775
0.5389	1.2017	0.2097	-0.8792	-0.4561	-3.8393	-1.7421	0.3044	-1.6671	0.8642
0.7392	-0.6506	3.1458	-1.6797	-0.1519	-0.6782	0.7528	0.5334	1.6480	-1.1307
-1.6667	-2.3964	-3.4199	0.4280	-0.6522	2.2276	-3.5860	-0.7028	-0.9923	-2.5950
-3.6267	-5.2984	-1.5987	0.5851	0.4907	0.9658	-1.2590	0.3079	-2.8162	1.5517
2.0227	3.3064	1.7478	1.2218	1.1279	-1.8501	-0.4590	-1.2509	0.3688	-0.7428
1.9350	4.2229	-0.6499	-0.0051	0.0296	-0.2860	-1.2758	-1.8518	0.9017	-2.3443
-2.2271	-3.4452	1.5062	-0.4143	-0.1372	-0.7261	-0.1923	-1.1051	-1.3129	-2.6741
-0.8006	-3.0100	-0.7406	1.0223	0.3715	0.7511	1.8243	-0.8168	-0.1042	-1.2580
-1.0285	-0.3681	-1.2697	1.3968	3.7421	2.7523	-0.5926	-0.4275	3.6509	0.4266
2.7559	4.6403	1.2301	-0.4939	1.1435	0.5761	0.7448	-1.2428	3.1925	1.9081
3.4297	6.0360	0.1764	-1.7622	0.7317	-0.9531	1.4579	-1.1063	-0.0234	-0.6951
0.8530	0.0347	1.9807	0.4146	-3.5696	0.9730	1.0186	-0.8597	0.7096	-1.2755
-0.6946	-0.7924	-0.4546	-0.7894	-0.8444	0.4444	-1.5661	0.5956	1.7124	-1.2806
-0.2280	-0.8779	-1.1370	-1.3633	1.6866	-0.8545	1.0531	0.7811	-4.9382	-0.2141
0.1918	-0.5308	-1.7570	0.3150	2.5005	0.8502	0.3142	0.8256	0.3157	-0.6150
-2.3003	-3.6303	0.5786	-0.8404	-0.7217	-1.2273	-0.6173	0.8576	2.6987	-0.4352
4.2419	7.3679	-1.1006	-0.3253	3.1199	-1.2910	-0.9730	1.4792	1.3715	-0.8415
2.1718	3.9166	-1.9401	0.6667	-4.3987	-0.3046	1.2664	-0.1889	0.6912	0.7868
-2.1910	-4.9408	0.5532	0.7329	0.4363	-0.5895	-1.1606	1.6435	0.9331	-1.4426
1.5106	1.5755	1.3025	0.6974	2.6347	-0.7737	-0.2658	-0.8042	-1.3845	-0.2761
-3.4142	-4.9338	-0.6957	-2.0749	-0.9515	1.0603	0.7876	-0.3234	-0.7630	-1.5102
0.9623	1.4641	0.2779	-0.3279	-0.1211	0.1116	0.8392	-1.1313	-0.3047	1.1550
-0.3119	0.6387	-0.0077	2.1898	-0.1897	1.5248	0.9823	0.6797	-0.6250	0.3009
-0.4114	-0.3455	-0.3101	-2.3046	1.4474	-2.4074	-0.5337	0.5808	0.6102	1.4374
1.1512	3.1166	-1.4250	1.5125	2.0390	-0.4611	-0.8673	1.5333	-0.3620	0.2697
0.7567	0.6186	-0.3134	0.0429	-1.2453	-2.0714	-0.0355	-1.2232	0.5410	-0.6906
-1.0036	-1.0602	0.1171	-0.7411	1.0413	1.2089	-1.4710	1.5438	3.5184	-0.5403
-2.8810	-3.9619	-0.9523	1.0760	-0.5931	-1.1792	-1.0645	0.1823	4.4351	-1.1966
0.5727	1.6993	2.4932	0.7636	-0.2957	1.5588	0.2489	0.4708	0.5319	-1.5877
-2.7508	-4.1181	0.2781	1.7275	1.1608	2.8239	-0.9695	0.2785	0.6314	-1.2348
0.2592	-0.1253	-1.0914	0.2880	-1.1736	1.2038	-1.5783	0.5173	2.4794	0.1422
0.2484	2.3177	-0.8961	1.4244	0.5033	0.7445	1.4202	0.6901	-0.4289	-0.4110
-1.3794	-4.3981	0.7727	-0.5688	-0.2955	-0.7159	-0.0952	0.9719	1.0311	0.2870
-1.3963	-0.9829	-2.0635	-0.3347	2.6927	0.6619	0.0982	-0.5097	0.8112	-0.1651
0.1565	-1.6820	1.5730	0.3585	-0.3330	0.3771	-2.7151	0.1130	0.0038	1.4290
0.3787	-0.0823	-1.7669	0.8034	0.0252	-0.6191	0.3844	0.2660	0.3325	-0.0101
0.7566	1.9459	1.2540	1.4336	-0.3065	3.1422	-0.3011	0.7202	-1.4250	0.3249
0.2759	0.0551	0.7504	1.4314	0.4826	-3.6514	1.3162	0.1268	-1.0933	0.1179
2.6420	5.9474	-0.0006	-1.0769	0.1932	-0.5842	0.1068	0.9919	-2.6183	-0.6808
2.6991	4.1458	0.5813	1.3821	0.5838	0.1723	1.7464	1.0193	-0.5060	0.4208
-1.9255	-2.9573	0.9976	-0.3648	1.0945	-0.1690	1.1411	2.9660	-1.1366	0.6330
-2.1033	-3.7641	0.0824	-0.2678	-0.6356	1.1015	-0.6688	-0.3285	-0.0674	1.0018
-0.9049	-0.7739	-1.4095	-1.7606	-0.8671	0.7779	1.0797	-2.4635	-2.0485	-0.2477
0.7237	1.3245	-0.3441	-0.6920	0.3962	0.9493	-0.6596	0.5851	-1.2838	-1.9986
0.9227	0.9150	3.2635	0.4531	0.2981	0.5018	0.4562	0.8836	-0.2362	-0.4571
1.4697	2.2428	-0.5108	-0.1266	-0.4471	-1.2383	-0.3783	0.8623	-1.2430	-0.3514
-1.7696	-1.2904	-2.1506	0.6088	3.9307	-0.6695	0.7367	-0.0120	0.9914	2.8874
-0.7747	-2.1651	1.4958	-2.1959	3.0976	-0.7493	-2.4114	0.7670	-0.3885	-2.1817
0.8155	1.6183	2.0778	-0.2594	-2.0286	0.1050	-1.3529	-0.3959	3.2077	0.3749
0.7850	1.3553	0.3059	0.6632	1.0240	1.0869	1.3772	-0.1275	-1.8948	-0.9449
-0.6497	0.5509	-1.1800	-0.8112	0.6712	-1.2142	0.6997	-0.2360	1.7652	-1.5020
-0.7966	-1.9777	-0.9176	1.2837	-0.8946	0.4216	-0.7546	-1.2561	-1.9815	-1.7763
-1.2620	0.0012	0.4571	-1.1928	2.1802	-3.6464	0.2077	-1.8799	-0.4779	0.6948
-1.6295	-2.9048	-0.1134	2.0071	-2.7527	1.5031	-0.1468	-0.4025	4.1784	0.7579
-1.4225	-2.2003	-1.1523	-1.1644	4.2539	-1.5293	-2.4110	-1.4146	2.7440	1.1116
-1.2067	-1.2895	2.6667	0.9399	-0.3859	1.7114	2.5186	2.0844	-1.8207	1.9158
-2.7733	-3.9391	2.4871	1.4503	1.8276	2.9754	-1.6292	-1.6795	0.4052	3.6653
-0.9038	-1.2370	-1.7108	0.8226	-0.5969	1.2789	0.4447	0.2726	-2.5962	1.1285
0.0251	-0.2589	-0.6056	1.6910	0.7823	-1.6525	0.2187	-1.3883	0.8212	2.6172
0.7459	1.8216	-2.5557	-0.3526	-0.5904	1.2898	1.4605	0.1993	-1.4135	0.0372
-1.4865	-2.5560	-1.5580	0.0242	0.4577	0.9870	0.1114	-0.0349	-0.0805	1.0863
-0.9528	-0.5104	-1.1977	1.6398	-0.2886	0.6735	-0.7678	-0.2349	-0.6457	-0.2926
-3.1408	-3.9267	-1.1210	2.0538	0.0411	-0.1591	-0.9760	-1.1948	-0.1220	-1.9371
1.9810	4.3504	1.1366	0.4100	2.0396	-1.4351	-2.0806	-0.4564	2.0027	1.6215
0.7281	1.5739	0.4512	1.0659	0.8022	0.3251	0.0227	-0.4524	1.4958	-0.1005
-2.1092	-4.5168	0.2902	1.4125	-1.1835	-1.2544	-0.9448	1.0966	-0.8056	-0.5299
0.9303	0.4708	0.5105	0.1370	-2.6071	-0.8380	-1.8137	1.5962	1.5365	1.0069
0.8606	2.4558	0.5397	0.8818	0.4790	-0.7145	-0.3596	-2.2166	-0.5008	-0.3809
1.9276	1.3081	0.2696	-0.9536	2.2995	0.0403	1.0817	0.1094	2.1846	-0.3470
2.7151	3.3129	0.0120	-1.4459	-0.2315	-1.3845	-1.9548	0.6305	1.3085	-0.1805
-0.6059	1.6806	-0.3718	0.6748	-2.3443	-0.5912	2.3735	1.0398	-1.7300	1.5442
3.2047	4.3830	2.3555	-0.7381	1.2095	-0.9765	0.6166	1.1489	-2.5938	1.2504
0.1510	0.6670	-1.8304	-0.1389	0.1715	-0.8977	-0.4404	0.2519	-2.7111	0.3008
2.9650	5.1133	0.1965	-1.1857	-0.4625	1.2861	-1.1995	1.3040	1.0142	-1.2406
-0.2063	0.3870	1.0393	0.7077	-1.7574	-0.5829	-1.2979	1.4950	0.0232	-0.6461
2.6568	2.3686	0.2946	0.4819	2.6337	-0.6719	1.1028	-0.6033	0.7461	-0.4969
1.3149	2.5976	0.9555	-1.1299	-1.1166	-1.1056	-1.0325	-0.8084	1.2327	1.5872
-0.7256	-0.8801	0.2216	-0.3534	-0.3159	-0.2593	-1.2249	-1.3494	0.5832	0.7158
-2.5879	-4.7407	1.6259	1.2970	-0.5180	0.1673	-0.4539	2.0900	0.0387	0.0648
-2.1032	-4.0668	-3.4102	0.0180	0.0137	1.3725	0.9575	-1.6135	0.5721	-2.1369
1.8438	3.2821	-1.7353	0.6498	0.8503	-0.1563	1.0514	1.7595	-0.0853	1.5581
-1.0212	-2.6841	3.1949	0.4607	3.5519	0.6575	0.5298	1.5415	-0.8365	1.5649
0.5104	1.2035	-1.6264	-0.8873	0.8071	-1.8145	-1.3099	-0.8042	0.0762	-1.2563
-0.9306	-1.8683	0.5840	1.5593	0.3086	-0.5835	0.0835	0.2639	-0.5651	0.0702
-0.5252	-1.4053	4.1696	0.9005	-1.8721	1.4364	0.5258	-0.7906	-2.0875	-1.1926
-0.3639	-1.7166	1.0540	1.5240	1.1076	1.0686	-0.0086	0.2399	0.5922	0.5803
-1.2386	-3.0698	0.1964	-0.4286	0.6060	1.0974	0.8897	0.6468	-0.5145	0.2910
-0.3931	0.7022	1.9819	1.5042	-0.6115	0.4074	1.2334	0.9491	-1.8717	-0.6439
-2.3241	-2.1426	-1.6988	-0.0644	0.6063	0.9062	-0.1337	0.0933	0.9927	-1.5328
2.5447	2.3310	2.4480	-0.1262	0.5741	0.9994	-0.3140	-0.3352	2.8216	-1.8299
-1.6988	-2.8540	-1.6747	-0.4915	-0.1883	-1.2792	1.4914	-0.6995	-1.9658	0.1250
-2.5901	-1.8719	-1.4833	-0.4374	-1.0984	-0.6030	0.7734	0.5687	-1.4776	1.0328
0.5373	0.8014	-1.0330	0.7425	-2.6111	-0.4582	-1.0238	0.9612	0.7327	-0.8002
1.3231	2.6974	-0.2922	-0.7345	1.1234	1.1042	-0.0085	-1.1307	0.8977	1.7039
0.5860	0.6059	-0.0001	0.2785	-0.2749	-0.9107	-0.9908	-0.5442	-1.2519	-0.0627
-1.2807	-1.9199	-1.5743	-0.1927	-0.4688	1.6364	-1.2772	0.2939	1.3731	0.7258
-0.0099	-0.3616	2.1926	1.8295	-0.7142	-0.4859	1.7755	-0.7694	2.9974	-0.4813
-0.2395	-0.5290	-0.8489	1.8641	-0.8508	1.8219	-0.8068	-0.3806	-1.3128	2.4066
-2.4627	-2.6513	0.2980	0.8817	-0.9314	1.8839	0.1232	1.4838	-0.8423	0.6798
1.4766	3.3286	-1.3426	0.9615	1.0108	-1.7157	1.0538	-1.0149	0.6307	0.8402
2.3828	2.6495	1.6285	0.5146	0.6103	-1.0258	-1.2059	0.1948	-0.0062	-0.3882
1.4844	2.5147	-1.5366	0.0971	-1.1937	1.0090	0.5300	0.1584	0.3896	-1.5826
1.4050	3.6593	1.6238	-1.6031	-0.7264	0.9600	0.5821	0.9977	1.5086	-2.5182
-0.1577	-1.0509	0.7810	0.8196	-0.9576	-1.3545	-0.2766	-0.4916	-0.2184	-1.4433
0.6097	1.1673	-0.3184	-0.7478	2.1933	0.0969	1.3168	0.3475	-3.0030	0.7247
-1.3575	-1.6283	1.7293	-0.3376	2.3085	1.4079	-0.2781	-0.3278	-0.7589	-0.8407
-0.4326	-1.7621	1.4747	-0.5175	0.0739	-0.9510	-0.1619	0.1630	0.6742	-0.6277
0.0653	1.8376	0.9766	1.9819	-1.7779	-0.7889	-0.4050	1.2056	-0.9379	0.9854
-0.2900	-0.6579	-1.2779	-0.3683	-0.5546	0.2881	0.7127	-1.5197	0.9647	-0.8734
0.7252	0.9789	-1.1475	0.2952	-0.9258	0.2543	1.6593	0.7836	1.8253	-1.4957
1.5880	1.0054	3.8091	-0.6270	-0.3757	-0.8843	-0.1383	-0.5670	2.3212	-1.1588
2.0376	3.4418	2.1538	-0.4697	1.3427	-1.6476	1.5200	-0.5207	1.1890	-1.3745
-0.9126	-2.1087	-0.3850	-0.1724	4.7324	0.3171	2.2509	0.8849	2.1308	-1.6690
-0.2301	-0.5946	-2.5001	0.5000	-0.4433	-2.2757	0.5549	1.1442	1.4109	-0.1810
0.5483	2.5613	-0.6769	0.0839	-0.7371	0.2292	0.2850	-1.0643	0.2157	-0.5899
-3.8362	-5.4328	-2.3576	-0.5409	-0.4464	-0.4963	-0.5048	-1.2131	0.3809	3.2096
-0.2802	0.7881	3.1744	-0.1437	1.1597	0.9111	-0.0768	0.2154	0.3782	-0.0551
-1.1310	-1.7183	0.8216	-0.5561	-0.4607	0.1251	-0.1708	0.6150	-1.0964	1.3333
-1.3571	-2.6490	3.9968	0.7032	-1.0423	-1.2629	1.2199	1.2189	0.3381	-0.9102
2.2529	3.6315	0.1508	0.2870	-2.1040	-0.7324	0.3956	-0.1436	-0.1426	1.0128
-2.1251	-2.0652	0.1563	0.6148	0.3563	-0.5581	1.8903	0.9165	-1.3303	0.5274
-5.2024	-6.9962	1.4924	-0.4293	0.1021	3.3616	0.2428	1.1430	0.3182	0.6594
1.3017	2.0905	-1.6043	-0.0716	-2.8244	-1.2901	1.2289	-0.5136	2.2546	0.7196
-0.9423	-0.2116	0.9768	1.2797	-1.1819	-1.9673	0.7178	0.6994	1.9859	-0.6203
-1.1152	-2.4555	-0.0699	0.9144	3.3436	0.5127	-0.8210	1.0731	2.9497	-0.8151
0.9037	1.0735	1.4492	0.9074	1.8035	0.0876	-1.7011	-0.0489	2.5939	0.8445
1.1784	0.2086	0.5359	-0.6693	0.1639	-1.9207	1.1263	-0.0898	-3.2232	-0.6052
1.3864	1.6748	1.7200	1.8073	-2.7397	-0.3505	0.4724	0.8509	-1.5371	0.4122
-1.6658	-2.8305	1.9523	0.3640	0.2413	-0.4152	-0.8046	-2.6713	-1.3552	-0.2087
-1.4170	-1.7925	0.0299	-1.6373	-0.7531	1.4263	0.8062	-0.8061	-4.2743	0.2098
0.3705	1.9138	2.2398	0.1997	-0.7839	-1.8026	0.2895	1.0999	-0.7352	-0.8420
-4.3950	-6.0196	-1.8342	-0.1307	1.7409	-2.1087	-1.3041	-1.7916	-1.2279	-1.4369
-0.3273	-1.5397	1.3481	0.8312	-2.7012	-1.6772	-0.8595	0.4711	-1.6666	0.2288
2.7178	4.1714	-2.5366	0.3642	-2.9887	1.3600	-2.5763	0.2526	2.8647	1.2814
4.6557	8.8608	1.5432	-4.2293	3.3115	-1.2981	0.3174	0.0024	0.7271	-0.0438
0.6452	1.2342	0.7090	-1.5505	-0.5618	-1.1112	-0.9565	-0.2998	2.0279	-0.5134
-1.7891	-2.5135	-0.7153	-0.9296	0.5774	-1.5040	-0.1882	0.5752	-3.1650	1.0833
1.5141	4.7048	2.4965	2.4679	2.2806	0.4850	-0.8812	-0.4336	0.4217	1.0384
0.4624	1.2993	1.3079	-1.6073	-1.3061	-3.6568	-0.9789	-0.9986	0.4023	1.3525
1.7779	2.8157	-0.2478	-0.1752	-0.7001	-2.8951	-1.1078	-0.0888	-0.4505	0.3992
1.7308	3.0169	0.6511	-0.2918	-2.2370	-0.3099	0.1465	-1.1044	1.6870	2.9877
-1.7170	-3.4404	-1.6916	-1.0498	0.2317	-2.5066	0.2741	-1.1843	0.4081	-0.0406
-0.1040	0.7315	-0.8781	-0.6032	0.6857	1.4189	-0.5769	-0.5338	-1.6481	0.9148
-1.9142	-2.3410	0.1136	0.9017	-1.1694	-1.6987	0.8294	-0.4717	1.4093	0.9970
0.5301	0.8359	0.3908	-0.6336	0.4190	1.9468	1.0978	-2.1744	-1.0714	1.4054
1.3516	2.2521	3.8640	-0.4532	0.7187	-2.1175	1.4499	-0.2500	0.3787	-0.5656
1.7853	3.5199	-1.2154	0.6821	1.7529	0.6289	-0.7659	-1.0295	3.4726	-2.2452
2.8638	4.4132	-1.2483	0.1088	-0.9285	0.8078	-0.3035	0.3588	0.2801	-0.4807
-0.8509	-3.1139	-2.6300	-1.9427	1.3458	0.9863	-0.0564	0.3196	-2.5235	1.6154
-0.3197	0.2043	-0.4815	-1.2206	0.2175	-1.4709	0.9501	2.4618	0.2783	-0.8251
-1.7238	-1.6142	-3.2501	-0.7094	-0.8396	0.0846	-1.1142	1.9674	1.3528	-0.3201
0.4362	-0.3610	0.5668	-0.2788	3.6979	3.2503	1.1803	0.0051	-3.1448	0.8382
1.2094	2.9302	-2.2621	-0.5474	-0.0859	-0.2967	-0.9036	0.3451	-1.4868	1.7483
0.0073	1.0302	-1.1221	0.9044	-1.6556	-1.2620	-0.0705	-0.7295	-1.4481	-0.5439
-0.1260	-1.1866	-1.6225	-0.5726	0.0816	0.6881	-1.4079	-0.8509	-0.9137	1.0329
2.9342	4.6212	-0.0044	0.8858	-1.4532	0.4754	-0.2223	-0.4663	-1.1115	-1.2253
1.4150	0.5045	1.9330	-0.8512	-0.4000	-0.2684	-1.9679	-1.1076	-0.4022	-1.1866
-0.8771	-2.5842	-1.3064	0.7382	-0.0852	-2.5439	0.0628	-0.7505	2.0456	-1.4901
-0.7447	-1.2748	-0.1065	-0.7581	0.0245	1.1974	0.2601	0.4680	-3.0799	-1.5969
0.2461	0.6150	0.9697	-0.8978	-1.5513	-0.4614	-0.9358	0.7255	0.2440	0.7117
1.8142	2.1354	-0.0836	0.3841	0.0553	0.2059	0.9266	-0.0353	-0.7127	0.3783
1.6862	2.0498	0.0643	0.6328	0.7147	3.0423	1.1314	-2.3574	1.4796	0.5025
-1.4255	-1.7325	-1.3535	-0.2539	-1.4048	-3.4088	-0.5336	0.1233	2.0655	1.3467
3.2553	2.2993	-0.7377	-1.3411	-2.1398	-1.1658	0.7606	-0.7546	-0.4463	-2.0117
-0.4583	-0.3277	0.5888	1.9251	-0.3391	0.0210	-0.4553	-0.6292	1.3921	-1.6737
-0.2340	-0.9645	-2.0036	-0.0267	1.7947	-0.5244	1.0088	-0.9865	1.9047	-1.3705
-0.6097	-0.3482	-0.7666	0.1684	1.7079	1.4754	0.7873	0.1448	0.1199	0.8511
0.7283	-1.2817	0.1944	-0.0338	0.4869	1.2531	1.1040	0.5533	0.5360	-0.2439
-2.2623	-3.1477	1.2296	-0.2081	2.9771	-0.4506	-1.1430	-0.6656	0.5877	-0.0803
0.0454	0.5962	1.3152	-0.0855	0.2381	-3.3721	0.4155	0.2683	-3.9167	-0.2359
1.6599	3.5048	1.4899	0.0553	1.0074	-2.0172	-0.0307	2.4598	-2.3965	1.3462
-1.1111	-1.2579	-0.1187	1.0370	-0.2256	1.3559	0.6571	0.9443	-1.4508	0.7191
-0.3108	-1.3495	-1.4270	0.8624	1.5743	-1.3046	-0.6174	0.8240	1.0721	2.3082
2.1648	3.1981	0.8637	-1.0617	-1.1674	0.9571	-0.3582	-1.4421	1.8217	-1.5783
0.6909	0.4446	-0.0196	-0.4333	-1.4945	-1.8354	0.8878	-0.5545	-0.4294	-0.0013
0.7155	1.7880	-1.3909	0.5959	-2.8753	0.3602	1.4628	0.3466	1.0351	0.3310
-0.7987	-1.1586	-0.3600	1.1017	1.7580	1.7473	-0.3177	0.8339	2.1225	0.1465
-2.1746	-2.8361	2.0030	1.0123	1.4428	-1.2677	-1.1867	1.0719	-0.3101	0.3676
-3.1087	-4.9864	1.3513	1.7334	1.1875	1.2380	-0.0071	0.9541	-2.4223	-0.4684
-0.6397	-1.1520	0.0388	0.6496	2.0850	1.6156	-0.1822	-1.3099	-2.7160	0.5788
1.4582	3.6228	1.0929	0.4922	-1.5532	0.5855	-0.2869	-0.1745	-1.1142	-2.4137
-0.0354	1.0195	-0.4346	-0.2636	1.0157	-1.9969	1.1981	-0.5522	-3.7335	1.8055
1.5767	3.3084	1.4827	0.3338	-0.7307	-0.1884	-1.1948	0.6590	5.0902	-0.5203
-0.2518	-0.0766	-0.3773	0.5687	0.7450	-2.6767	0.1292	1.0732	1.3736	0.5029
-1.7487	-0.0109	1.2989	-1.3845	0.0046	-1.6956	1.2240	1.5496	3.1615	-0.9732
1.3326	1.1045	-0.6149	-0.6915	0.6465	0.8581	1.2411	1.1616	-0.2372	-1.5655
1.3298	-0.2238	0.7900	1.7716	-1.4220	0.6530	-0.2022	-0.2928	0.0577	1.2356
0.4959	0.0376	-0.5086	0.1927	3.0964	2.8899	-0.7878	1.1384	-0.4722	1.4358
0.4422	0.8854	1.9368	-1.8923	0.4174	-0.2816	-1.1131	-2.3959	-0.7935	1.2809
-2.0537	-2.7127	0.3042	0.1262	-1.2150	1.2118	-0.2403	-0.0300	-0.9889	0.1934
-2.4308	-3.4526	0.4116	2.2089	4.0573	1.1102	-0.8723	1.5915	2.2185	-0.3645
-1.6225	-2.7316	-3.6037	-0.4869	-0.4751	-0.0446	0.2477	0.0929	-0.0893	0.0302
-2.3087	-4.6460	0.9705	-2.2661	0.1658	-0.3718	0.5620	-0.4958	1.8924	-1.0911
0.9747	0.1919	2.2849	-0.4792	0.8799	-0.5421	1.6675	-0.7602	-0.3988	1.5440
1.3065	3.1378	0.3900	-2.1351	-3.3348	1.7102	2.2776	-0.8891	0.2135	-1.1411
0.6413	-0.4249	-1.1262	0.0759	-1.0790	0.0305	1.1356	-1.2314	-2.4208	-1.5959
2.7664	4.7459	4.1520	-0.8183	0.4276	-0.7577	1.1560	-1.2328	0.4053	-0.2153
0.4020	-0.4571	-1.1288	0.1283	-1.1769	-0.9789	-0.4111	-0.0507	-0.1081	0.4410
-2.1351	-3.9330	0.7960	0.9043	-0.1015	0.5485	-1.0856	1.6103	-0.9120	0.6104
-1.4011	-1.9609	-1.1787	-0.1333	0.7881	-1.9623	-0.2261	0.4502	-0.5467	1.4870
-1.2689	-2.2829	-0.8766	-0.4072	0.1732	-0.9708	1.3068	2.0273	1.3586	-0.0549
3.9176	4.4633	-0.7156	-1.1411	-1.7131	-0.9392	-0.9591	-0.3604	-0.0246	-2.5182
0.8255	2.2023	-2.2993	0.2166	0.8314	-0.2310	-0.7483	1.6621	-2.1121	-1.1950
1.9040	3.1583	-1.3758	0.3108	1.6178	0.8078	-1.4523	1.0271	-1.8422	1.0822
2.7813	5.2390	-0.9296	0.8187	0.3556	1.2715	0.9211	-1.1074	-0.2867	-1.3292
0.1067	0.2777	-0.4273	0.5487	2.2173	-0.0832	3.7142	-1.2453	-1.6738	1.3312
0.3111	-0.8845	-0.7382	-0.6999	-0.1954	0.5138	-1.2124	-1.5787	0.4762	0.8645
3.2795	5.1929	-1.2356	1.0602	-1.5398	-0.8792	-0.3537	0.1156	0.5767	0.5365
1.3485	3.1483	1.1074	1.3744	0.1402	-1.1072	0.1641	-1.2216	2.5219	1.2992
-0.6097	-1.4873	-2.1424	1.5028	-0.2599	-1.2465	1.0825	-0.4352	1.0727	1.1761
-1.2817	-2.1353	-0.7068	0.4750	-3.3438	0.0512	1.4469	1.5066	-1.5949	-0.5425
0.0952	-0.1027	-1.2247	-0.4809	1.7332	3.5618	0.4382	-1.3410	2.1272	0.3617
-1.3136	-2.3907	-0.1555	-0.8654	-2.6304	-1.0566	-2.2892	1.7434	-2.0379	3.6275
-1.6819	-4.2927	-1.4640	0.8841	-2.0157	0.4380	0.0370	0.5274	-0.6149	-0.4607
1.4905	1.1595	-1.8125	-1.3389	-1.0747	-0.7320	-0.1672	0.6785	0.4770	0.9866
-0.0985	0.2241	1.2528	-0.3464	1.1691	-1.4152	1.2401	-2.4572	-2.7346	-0.4759
-1.2371	-1.6112	-0.2058	1.2684	-2.9697	1.1298	-1.0695	2.3257	-2.2893	-1.3737
0.2952	0.4176	-1.9283	0.7657	0.8229	-0.3145	-1.0092	-0.2641	-1.8023	0.4789
-1.3041	-1.8312	0.8129	0.3779	-1.1526	-0.7963	1.5287	-0.4546	3.5247	0.1835
-0.2752	1.0033	0.1032	1.3758	-0.3157	1.7133	-0.2441	2.5223	-1.3235	-0.2609
1.8414	2.2600	-0.7362	-0.8995	3.3653	-0.6500	0.1166	1.3387	1.5563	-0.9608
-1.1130	0.1272	-3.1064	-1.6902	0.5864	0.4154	-0.5335	1.3127	1.9107	-1.6164
2.2957	3.1608	0.5895	1.3552	1.8958	1.9252	-0.6023	2.1351	2.6351	-0.8719
0.3896	1.0996	2.1202	0.0614	-0.5239	0.6954	0.2037	-2.5668	-0.6807	2.0073
0.9936	1.6055	1.2862	1.1244	-1.0708	2.7104	-0.1984	0.6734	-0.1009	-2.3426
1.4666	2.6163	0.8856	0.4024	-2.8032	-1.1680	0.8340	-1.4707	0.1893	1.0124
-4.2191	-7.8292	-1.1976	-0.1018	-2.2917	0.7278	-1.2467	-0.4211	-1.9307	1.2839
1.8490	3.1419	2.4983	-0.2175	0.8281	0.0802	-1.4683	-0.5707	0.0822	-0.5578
-1.7697	-1.8851	2.0411	0.6228	3.6423	3.0591	0.3528	-1.1699	1.1908	1.5501
2.7871	1.9864	-0.6085	-0.0648	0.3725	0.8539	-0.4826	-0.8826	0.4052	-1.5538
0.5033	0.4255	1.9114	0.0070	-1.4290	-1.6403	1.7317	-0.6631	-2.0136	-0.5145
-2.7736	-3.8021	1.1855	0.8008	-2.2060	1.7117	-0.0154	-0.2489	-1.3172	0.3129
1.2536	-0.1292	0.8199	-2.1370	1.2835	-0.6375	-2.3265	0.5504	3.8367	-1.1856
-1.3087	-2.0923	-1.4805	0.2729	-1.1680	-0.6778	-0.7805	0.1671	-0.4203	-0.0310
